,date,client,asset,currency,price_local,rate_to_usd,price_usd,quantity,value_local,value_usd
256,2024-01-02,Client_9,Asset_9,USD,103.67,1.0,103.67,323.0,33485.41,33485.41
257,2024-01-02,Client_9,Asset_38,USD,234.49,1.0,234.49,874.0,204944.26,204944.26
258,2024-01-02,Client_9,Asset_46,EUR,182.57,1.07338,195.96698659999998,379.0,69194.03,74271.4879214
259,2024-01-02,Client_9,Asset_30,USD,252.9,1.0,252.9,885.0,223816.5,223816.5
260,2024-01-02,Client_9,Asset_27,USD,252.82,1.0,252.82,945.0,238914.9,238914.9
261,2024-01-02,Client_6,Asset_48,USD,158.04,1.0,158.04,217.0,34294.68,34294.68
262,2024-01-02,Client_1,Asset_13,USD,172.93,1.0,172.93,100.0,17293.0,17293.0
263,2024-01-02,Client_1,Asset_3,EUR,163.27,1.07338,175.2507526,566.0,92410.82,99191.9259716
264,2024-01-02,Client_1,Asset_35,USD,137.9,1.0,137.9,702.0,96805.8,96805.8
265,2024-01-02,Client_1,Asset_4,AUD,57.71,0.672395,38.80391545,667.0,38492.57,25882.211605149998
266,2024-01-02,Client_1,Asset_5,USD,95.89,1.0,95.89,868.0,83232.52,83232.52
267,2024-01-02,Client_1,Asset_5,USD,93.28,1.0,93.28,868.0,80967.04000000001,80967.04000000001
268,2024-01-02,Client_1,Asset_20,USD,231.65,1.0,231.65,614.0,142233.1,142233.1
269,2024-01-02,Client_1,Asset_49,USD,118.17,1.0,118.17,882.0,104225.94,104225.94
270,2024-01-02,Client_1,Asset_39,AUD,30.58,0.672395,20.561839099999997,320.0,9785.599999999999,6579.788511999999
271,2024-01-02,Client_8,Asset_19,CAD,99.23,0.732724,72.70820252,818.0,81170.14,59475.30966136
272,2024-01-02,Client_1,Asset_38,USD,234.49,1.0,234.49,685.0,160625.65,160625.65
273,2024-01-02,Client_1,Asset_11,AUD,115.23,0.672395,77.48007584999999,439.0,50585.97,34013.75329815
274,2024-01-02,Client_1,Asset_45,USD,172.29,1.0,172.29,699.0,120430.70999999999,120430.70999999999
275,2024-01-02,Client_1,Asset_21,EUR,97.96,1.07338,105.14830479999999,892.0,87380.31999999999,93792.28788159999
276,2024-01-02,Client_1,Asset_7,JPY,3116.87,0.006584,20.52147208,735.0,2290899.4499999997,15083.2819788
277,2024-01-02,Client_1,Asset_6,USD,141.98,1.0,141.98,673.0,95552.54,95552.54
278,2024-01-02,Client_1,Asset_30,USD,252.9,1.0,252.9,215.0,54373.5,54373.5
279,2024-01-02,Client_1,Asset_32,GBP,113.59,1.266247,143.83299673,441.0,50093.19,63430.35155792999
280,2024-01-02,Client_1,Asset_12,USD,84.73,1.0,84.73,240.0,20335.2,20335.2
281,2024-01-02,Client_1,Asset_31,GBP,95.89,1.266247,121.42042482999999,854.0,81890.06,103693.04280481998
282,2024-01-02,Client_1,Asset_36,AUD,60.44,0.672395,40.639553799999995,876.0,52945.439999999995,35600.249128799995
283,2024-01-02,Client_1,Asset_29,CAD,94.51,0.732724,69.24974524000001,983.0,92903.33,68072.49957092002
284,2024-01-02,Client_6,Asset_42,GBP,79.68,1.266247,100.89456096,716.0,57050.880000000005,72240.50564736
285,2024-01-02,Client_6,Asset_35,USD,137.9,1.0,137.9,733.0,101080.7,101080.7
286,2024-01-02,Client_8,Asset_8,CAD,96.93,0.732724,71.02293732000001,715.0,69304.95000000001,50781.40018380001
287,2024-01-02,Client_8,Asset_21,EUR,97.96,1.07338,105.14830479999999,924.0,90515.04,97157.03363519999
288,2024-01-02,Client_8,Asset_6,USD,141.98,1.0,141.98,47.0,6673.0599999999995,6673.0599999999995
289,2024-01-02,Client_3,Asset_10,GBP,138.48,1.266247,175.34988455999996,204.0,28249.92,35771.37645023999
290,2024-01-02,Client_3,Asset_44,USD,258.28,1.0,258.28,794.0,205074.31999999998,205074.31999999998
291,2024-01-02,Client_7,Asset_1,EUR,258.32,1.07338,277.2755216,157.0,40556.24,43532.2568912
292,2024-01-02,Client_7,Asset_36,AUD,60.44,0.672395,40.639553799999995,835.0,50467.4,33934.02742299999
293,2024-01-02,Client_7,Asset_35,USD,137.9,1.0,137.9,961.0,132521.9,132521.9
294,2024-01-02,Client_7,Asset_24,USD,229.95,1.0,229.95,655.0,150617.25,150617.25
295,2024-01-02,Client_7,Asset_25,USD,211.13,1.0,211.13,256.0,54049.28,54049.28
296,2024-01-02,Client_7,Asset_32,GBP,113.59,1.266247,143.83299673,543.0,61679.37,78101.31722438999
297,2024-01-02,Client_7,Asset_48,USD,158.04,1.0,158.04,993.0,156933.72,156933.72
298,2024-01-02,Client_7,Asset_41,JPY,3517.39,0.006584,23.158495759999997,671.0,2360168.69,15539.350654959999
299,2024-01-02,Client_7,Asset_10,GBP,138.48,1.266247,175.34988455999996,750.0,103859.99999999999,131512.41341999997
300,2024-01-02,Client_3,Asset_38,USD,234.49,1.0,234.49,326.0,76443.74,76443.74
301,2024-01-02,Client_7,Asset_21,EUR,97.96,1.07338,105.14830479999999,396.0,38792.159999999996,41638.7287008
302,2024-01-02,Client_7,Asset_16,SEK,57.14,0.096397,5.50812458,41.0,2342.7400000000002,225.83310777999998
303,2024-01-02,Client_7,Asset_40,GBP,87.3,1.266247,110.5433631,130.0,11349.0,14370.637202999998
304,2024-01-02,Client_7,Asset_45,USD,172.29,1.0,172.29,304.0,52376.159999999996,52376.159999999996
305,2024-01-02,Client_7,Asset_47,CAD,39.63,0.732724,29.037852120000004,410.0,16248.300000000001,11905.519369200001
306,2024-01-02,Client_7,Asset_8,CAD,96.93,0.732724,71.02293732000001,555.0,53796.15,39417.73021260001
307,2024-01-02,Client_7,Asset_18,USD,225.93,1.0,225.93,882.0,199270.26,199270.26
308,2024-01-02,Client_7,Asset_31,GBP,95.89,1.266247,121.42042482999999,647.0,62040.83,78559.01486500999
309,2024-01-02,Client_7,Asset_22,CHF,247.11,1.082251,267.43504461000003,821.0,202877.31,219564.17162481003
310,2024-01-02,Client_7,Asset_43,GBP,249.84,1.266247,316.35915048,951.0,237597.84,300857.55210648
311,2024-01-02,Client_7,Asset_28,USD,289.12,1.0,289.12,981.0,283626.72000000003,283626.72000000003
312,2024-01-02,Client_7,Asset_23,CAD,99.29,0.732724,72.75216596000001,19.0,1886.5100000000002,1382.2911532400003
313,2024-01-02,Client_7,Asset_11,AUD,115.23,0.672395,77.48007584999999,482.0,55540.86,37345.3965597
314,2024-01-02,Client_7,Asset_49,USD,118.17,1.0,118.17,138.0,16307.460000000001,16307.460000000001
315,2024-01-02,Client_3,Asset_48,USD,158.04,1.0,158.04,670.0,105886.79999999999,105886.79999999999
316,2024-01-02,Client_3,Asset_21,EUR,97.96,1.07338,105.14830479999999,278.0,27232.879999999997,29231.228734399996
317,2024-01-02,Client_9,Asset_14,USD,295.82,1.0,295.82,768.0,227189.76,227189.76
318,2024-01-02,Client_9,Asset_6,USD,141.98,1.0,141.98,45.0,6389.099999999999,6389.099999999999
319,2024-01-02,Client_3,Asset_46,EUR,182.57,1.07338,195.96698659999998,499.0,91102.43,97787.5263134
320,2024-01-02,Client_3,Asset_22,CHF,247.11,1.082251,267.43504461000003,538.0,132945.18,143880.05400018
321,2024-01-02,Client_3,Asset_28,USD,289.12,1.0,289.12,354.0,102348.48,102348.48
322,2024-01-02,Client_3,Asset_49,USD,118.17,1.0,118.17,270.0,31905.9,31905.9
323,2024-01-02,Client_2,Asset_1,EUR,258.32,1.07338,277.2755216,417.0,107719.44,115623.8925072
324,2024-01-02,Client_2,Asset_41,JPY,3517.39,0.006584,23.158495759999997,971.0,3415385.69,22486.899382959997
325,2024-01-02,Client_2,Asset_15,USD,245.85,1.0,245.85,366.0,89981.09999999999,89981.09999999999
326,2024-01-02,Client_2,Asset_37,SEK,134.87,0.096397,13.00106339,746.0,100613.02,9698.79328894
327,2024-01-02,Client_2,Asset_23,CAD,99.29,0.732724,72.75216596000001,500.0,49645.0,36376.08298000001
328,2024-01-02,Client_2,Asset_40,GBP,87.3,1.266247,110.5433631,157.0,13706.1,17355.308006699997
329,2024-01-02,Client_2,Asset_35,USD,137.9,1.0,137.9,144.0,19857.600000000002,19857.600000000002
330,2024-01-02,Client_2,Asset_6,USD,141.98,1.0,141.98,219.0,31093.62,31093.62
331,2024-01-02,Client_2,Asset_4,AUD,57.71,0.672395,38.80391545,264.0,15235.44,10244.2336788
332,2024-01-02,Client_2,Asset_10,GBP,138.48,1.266247,175.34988455999996,730.0,101090.4,128005.41572879997
333,2024-01-02,Client_2,Asset_24,USD,229.95,1.0,229.95,228.0,52428.6,52428.6
334,2024-01-02,Client_2,Asset_20,USD,231.65,1.0,231.65,958.0,221920.7,221920.7
335,2024-01-02,Client_2,Asset_45,USD,172.29,1.0,172.29,608.0,104752.31999999999,104752.31999999999
336,2024-01-02,Client_3,Asset_31,GBP,95.89,1.266247,121.42042482999999,970.0,93013.3,117777.81208509998
337,2024-01-02,Client_3,Asset_4,AUD,57.71,0.672395,38.80391545,209.0,12061.39,8110.01832905
338,2024-01-02,Client_3,Asset_7,JPY,3116.87,0.006584,20.52147208,99.0,308570.13,2031.62573592
339,2024-01-02,Client_3,Asset_37,SEK,134.87,0.096397,13.00106339,813.0,109649.31,10569.864536070001
340,2024-01-02,Client_2,Asset_42,GBP,79.68,1.266247,100.89456096,290.0,23107.2,29259.422678400002
341,2024-01-02,Client_3,Asset_25,USD,211.13,1.0,211.13,901.0,190228.13,190228.13
342,2024-01-02,Client_10,Asset_38,USD,234.49,1.0,234.49,173.0,40566.770000000004,40566.770000000004
343,2024-01-02,Client_10,Asset_19,CAD,99.23,0.732724,72.70820252,350.0,34730.5,25447.870882
344,2024-01-02,Client_10,Asset_13,USD,172.93,1.0,172.93,790.0,136614.7,136614.7
345,2024-01-02,Client_4,Asset_4,AUD,57.71,0.672395,38.80391545,493.0,28451.03,19130.33031685
346,2024-01-02,Client_8,Asset_9,USD,103.67,1.0,103.67,314.0,32552.38,32552.38
347,2024-01-02,Client_4,Asset_11,AUD,115.23,0.672395,77.48007584999999,280.0,32264.4,21694.421238
348,2024-01-02,Client_4,Asset_41,JPY,3517.39,0.006584,23.158495759999997,104.0,365808.56,2408.48355904
349,2024-01-02,Client_6,Asset_27,USD,252.82,1.0,252.82,242.0,61182.439999999995,61182.439999999995
350,2024-01-02,Client_4,Asset_3,EUR,163.27,1.07338,175.2507526,474.0,77389.98000000001,83068.8567324
351,2024-01-02,Client_4,Asset_28,USD,289.12,1.0,289.12,327.0,94542.24,94542.24
352,2024-01-02,Client_4,Asset_22,CHF,247.11,1.082251,267.43504461000003,550.0,135910.5,147089.2745355
353,2024-01-02,Client_10,Asset_30,USD,252.9,1.0,252.9,499.0,126197.1,126197.1
354,2024-01-02,Client_10,Asset_23,CAD,99.29,0.732724,72.75216596000001,218.0,21645.22,15859.972179280003
355,2024-01-02,Client_4,Asset_5,USD,95.89,1.0,95.89,376.0,36054.64,36054.64
356,2024-01-02,Client_4,Asset_5,USD,93.28,1.0,93.28,376.0,35073.28,35073.28
357,2024-01-02,Client_8,Asset_48,USD,158.04,1.0,158.04,776.0,122639.04,122639.04
358,2024-01-02,Client_8,Asset_24,USD,229.95,1.0,229.95,193.0,44380.35,44380.35
359,2024-01-02,Client_8,Asset_2,USD,296.98,1.0,296.98,151.0,44843.98,44843.98
360,2024-01-02,Client_8,Asset_17,CAD,100.0,0.732724,73.2724,209.0,20900.0,15313.931600000002
361,2024-01-02,Client_8,Asset_20,USD,231.65,1.0,231.65,767.0,177675.55000000002,177675.55000000002
362,2024-01-02,Client_8,Asset_12,USD,84.73,1.0,84.73,122.0,10337.060000000001,10337.060000000001
363,2024-01-02,Client_9,Asset_10,GBP,138.48,1.266247,175.34988455999996,755.0,104552.4,132389.16284279997
364,2024-01-02,Client_4,Asset_6,USD,141.98,1.0,141.98,484.0,68718.31999999999,68718.31999999999
365,2024-01-02,Client_4,Asset_27,USD,252.82,1.0,252.82,364.0,92026.48,92026.48
366,2024-01-02,Client_10,Asset_21,EUR,97.96,1.07338,105.14830479999999,553.0,54171.88,58147.0125544
367,2024-01-02,Client_10,Asset_4,AUD,57.71,0.672395,38.80391545,839.0,48418.69,32556.485062549997
368,2024-01-02,Client_10,Asset_14,USD,295.82,1.0,295.82,83.0,24553.059999999998,24553.059999999998
369,2024-01-02,Client_10,Asset_23,CAD,99.29,0.732724,72.75216596000001,97.0,9631.130000000001,7056.960098120001
370,2024-01-02,Client_10,Asset_3,EUR,163.27,1.07338,175.2507526,446.0,72818.42,78161.8356596
371,2024-01-02,Client_10,Asset_49,USD,118.17,1.0,118.17,522.0,61684.74,61684.74
372,2024-01-02,Client_10,Asset_5,USD,95.89,1.0,95.89,646.0,61944.94,61944.94
373,2024-01-02,Client_10,Asset_5,USD,93.28,1.0,93.28,646.0,60258.88,60258.88
374,2024-01-02,Client_10,Asset_20,USD,231.65,1.0,231.65,923.0,213812.95,213812.95
375,2024-01-02,Client_10,Asset_11,AUD,115.23,0.672395,77.48007584999999,926.0,106702.98000000001,71746.55023709999
376,2024-01-02,Client_10,Asset_8,CAD,96.93,0.732724,71.02293732000001,238.0,23069.34,16903.459082160003
377,2024-01-02,Client_10,Asset_46,EUR,182.57,1.07338,195.96698659999998,850.0,155184.5,166571.93860999998
378,2024-01-02,Client_9,Asset_17,CAD,100.0,0.732724,73.2724,61.0,6100.0,4469.6164
379,2024-01-02,Client_10,Asset_48,USD,158.04,1.0,158.04,777.0,122797.07999999999,122797.07999999999
380,2024-01-02,Client_10,Asset_22,CHF,247.11,1.082251,267.43504461000003,481.0,118859.91,128636.25645741001
381,2024-01-02,Client_10,Asset_40,GBP,87.3,1.266247,110.5433631,143.0,12483.9,15807.700923299999
382,2024-01-02,Client_10,Asset_44,USD,258.28,1.0,258.28,798.0,206107.43999999997,206107.43999999997
383,2024-01-02,Client_10,Asset_10,GBP,138.48,1.266247,175.34988455999996,412.0,57053.759999999995,72244.15243871999
384,2024-01-02,Client_10,Asset_36,AUD,60.44,0.672395,40.639553799999995,735.0,44423.4,29870.072042999996
385,2024-01-03,Client_6,Asset_35,USD,139.33,1.0,139.33,331.0,46118.23,46118.23
386,2024-01-03,Client_6,Asset_50,AUD,87.01,0.670729,58.36013029000001,11.0,957.11,641.9614331900001
387,2024-01-03,Client_6,Asset_29,CAD,92.85,0.733873,68.14010805,228.0,21169.8,15535.9446354
388,2024-01-03,Client_6,Asset_3,EUR,157.87,1.067169,168.47397003,831.0,131189.97,140001.86909493
389,2024-01-03,Client_6,Asset_14,USD,299.66,1.0,299.66,798.0,239128.68000000002,239128.68000000002
390,2024-01-03,Client_6,Asset_12,USD,85.47,1.0,85.47,329.0,28119.63,28119.63
391,2024-01-03,Client_6,Asset_24,USD,232.34,1.0,232.34,528.0,122675.52,122675.52
392,2024-01-03,Client_6,Asset_46,EUR,183.86,1.067169,196.20969234000003,572.0,105167.92000000001,112231.94401848002
393,2024-01-03,Client_6,Asset_9,USD,102.69,1.0,102.69,834.0,85643.45999999999,85643.45999999999
394,2024-01-03,Client_6,Asset_18,USD,228.8,1.0,228.8,171.0,39124.8,39124.8
395,2024-01-03,Client_6,Asset_17,CAD,99.6,0.733873,73.0937508,148.0,14740.8,10817.8751184
396,2024-01-03,Client_6,Asset_6,USD,144.58,1.0,144.58,905.0,130844.90000000001,130844.90000000001
397,2024-01-03,Client_6,Asset_2,USD,295.38,1.0,295.38,995.0,293903.1,293903.1
398,2024-01-03,Client_6,Asset_7,JPY,3116.87,0.006637,20.686666189999997,660.0,2057134.2,13653.199685399997
399,2024-01-03,Client_6,Asset_44,USD,257.62,1.0,257.62,680.0,175181.6,175181.6
400,2024-01-03,Client_2,Asset_27,USD,250.42,1.0,250.42,390.0,97663.79999999999,97663.79999999999
401,2024-01-03,Client_3,Asset_50,AUD,87.01,0.670729,58.36013029000001,15.0,1305.15,875.4019543500001
402,2024-01-03,Client_6,Asset_10,GBP,136.84,1.243128,170.10963552,764.0,104545.76000000001,129963.76153728
403,2024-01-03,Client_3,Asset_27,USD,250.42,1.0,250.42,854.0,213858.68,213858.68
404,2024-01-03,Client_3,Asset_30,USD,251.96,1.0,251.96,488.0,122956.48000000001,122956.48000000001
405,2024-01-03,Client_3,Asset_11,AUD,115.78,0.670729,77.65700362,572.0,66226.16,44419.80607064
406,2024-01-03,Client_3,Asset_48,USD,153.38,1.0,153.38,948.0,145404.24,145404.24
407,2024-01-03,Client_3,Asset_35,USD,139.33,1.0,139.33,951.0,132502.83000000002,132502.83000000002
408,2024-01-03,Client_3,Asset_15,USD,257.43,1.0,257.43,127.0,32693.61,32693.61
409,2024-01-03,Client_3,Asset_33,USD,188.91,1.0,188.91,714.0,134881.74,134881.74
410,2024-01-03,Client_3,Asset_22,CHF,244.97,1.105586,270.83540242,140.0,34295.8,37916.956338799995
411,2024-01-03,Client_3,Asset_43,GBP,253.11,1.243128,314.64812808,794.0,200969.34,249830.61369552
412,2024-01-03,Client_3,Asset_12,USD,85.47,1.0,85.47,721.0,61623.87,61623.87
413,2024-01-03,Client_3,Asset_24,USD,232.34,1.0,232.34,971.0,225602.14,225602.14
414,2024-01-03,Client_3,Asset_44,USD,257.62,1.0,257.62,365.0,94031.3,94031.3
415,2024-01-03,Client_3,Asset_32,GBP,113.17,1.243128,140.68479576000001,596.0,67449.32,83848.13827296002
416,2024-01-03,Client_3,Asset_5,USD,98.52,1.0,98.52,910.0,89653.2,89653.2
417,2024-01-03,Client_3,Asset_23,CAD,102.45,0.733873,75.18528885,446.0,45692.700000000004,33532.6388271
418,2024-01-03,Client_3,Asset_21,EUR,99.91,1.067169,106.62085479,433.0,43261.03,46166.830124069995
419,2024-01-03,Client_3,Asset_26,USD,214.39,1.0,214.39,619.0,132707.41,132707.41
420,2024-01-03,Client_6,Asset_43,GBP,253.11,1.243128,314.64812808,97.0,24551.670000000002,30520.86842376
421,2024-01-03,Client_1,Asset_40,GBP,85.67,1.243128,106.49877576,548.0,46947.16,58361.32911648
422,2024-01-03,Client_6,Asset_19,CAD,98.25,0.733873,72.10302225,115.0,11298.75,8291.84755875
423,2024-01-03,Client_4,Asset_47,CAD,39.47,0.733873,28.96596731,287.0,11327.89,8313.23261797
424,2024-01-03,Client_4,Asset_21,EUR,99.91,1.067169,106.62085479,176.0,17584.16,18765.27044304
425,2024-01-03,Client_4,Asset_4,AUD,58.73,0.670729,39.39191417,120.0,7047.599999999999,4727.0297004
426,2024-01-03,Client_4,Asset_9,USD,102.69,1.0,102.69,854.0,87697.26,87697.26
427,2024-01-03,Client_4,Asset_29,CAD,92.85,0.733873,68.14010805,55.0,5106.75,3747.70594275
428,2024-01-03,Client_4,Asset_22,CHF,244.97,1.105586,270.83540242,199.0,48749.03,53896.24508158
429,2024-01-03,Client_4,Asset_23,CAD,102.45,0.733873,75.18528885,707.0,72432.15000000001,53155.999216950004
430,2024-01-03,Client_4,Asset_17,CAD,99.6,0.733873,73.0937508,226.0,22509.6,16519.187680799998
431,2024-01-03,Client_4,Asset_36,AUD,59.77,0.670729,40.08947233000001,501.0,29944.77,20084.825637330003
432,2024-01-03,Client_4,Asset_2,USD,295.38,1.0,295.38,255.0,75321.9,75321.9
433,2024-01-03,Client_4,Asset_5,USD,98.52,1.0,98.52,484.0,47683.68,47683.68
434,2024-01-03,Client_4,Asset_40,GBP,85.67,1.243128,106.49877576,826.0,70763.42,87967.98877776
435,2024-01-03,Client_8,Asset_39,AUD,30.99,0.670729,20.785891709999998,284.0,8801.16,5903.193245639999
436,2024-01-03,Client_8,Asset_45,USD,178.59,1.0,178.59,829.0,148051.11000000002,148051.11000000002
437,2024-01-03,Client_8,Asset_29,CAD,92.85,0.733873,68.14010805,866.0,80408.09999999999,59009.3335713
438,2024-01-03,Client_8,Asset_47,CAD,39.47,0.733873,28.96596731,772.0,30470.84,22361.72676332
439,2024-01-03,Client_8,Asset_41,JPY,3698.26,0.006637,24.54535162,38.0,140533.88,932.7233615600001
440,2024-01-03,Client_8,Asset_22,CHF,244.97,1.105586,270.83540242,407.0,99702.79,110230.00878493999
441,2024-01-03,Client_8,Asset_38,USD,231.55,1.0,231.55,88.0,20376.4,20376.4
442,2024-01-03,Client_8,Asset_27,USD,250.42,1.0,250.42,256.0,64107.52,64107.52
443,2024-01-03,Client_8,Asset_44,USD,257.62,1.0,257.62,111.0,28595.82,28595.82
444,2024-01-03,Client_8,Asset_26,USD,214.39,1.0,214.39,254.0,54455.06,54455.06
445,2024-01-03,Client_8,Asset_46,EUR,183.86,1.067169,196.20969234000003,138.0,25372.68,27076.937542920004
446,2024-01-03,Client_4,Asset_33,USD,188.91,1.0,188.91,851.0,160762.41,160762.41
447,2024-01-03,Client_4,Asset_7,JPY,3116.87,0.006637,20.686666189999997,57.0,177661.59,1179.1399728299998
448,2024-01-03,Client_4,Asset_38,USD,231.55,1.0,231.55,317.0,73401.35,73401.35
449,2024-01-03,Client_7,Asset_42,GBP,79.34,1.243128,98.62977552000001,739.0,58632.26,72887.40410928
450,2024-01-03,Client_7,Asset_9,USD,102.69,1.0,102.69,416.0,42719.04,42719.04
451,2024-01-03,Client_7,Asset_4,AUD,58.73,0.670729,39.39191417,781.0,45868.13,30765.08496677
452,2024-01-03,Client_7,Asset_5,USD,98.52,1.0,98.52,808.0,79604.16,79604.16
453,2024-01-03,Client_7,Asset_13,USD,170.85,1.0,170.85,894.0,152739.9,152739.9
454,2024-01-03,Client_7,Asset_19,CAD,98.25,0.733873,72.10302225,174.0,17095.5,12545.9258715
455,2024-01-03,Client_7,Asset_17,CAD,99.6,0.733873,73.0937508,279.0,27788.399999999998,20393.156473199997
456,2024-01-03,Client_7,Asset_15,USD,257.43,1.0,257.43,486.0,125110.98000000001,125110.98000000001
457,2024-01-03,Client_7,Asset_43,GBP,253.11,1.243128,314.64812808,358.0,90613.38,112644.02985264
458,2024-01-03,Client_7,Asset_30,USD,251.96,1.0,251.96,818.0,206103.28,206103.28
459,2024-01-03,Client_7,Asset_29,CAD,92.85,0.733873,68.14010805,462.0,42896.7,31480.7299191
460,2024-01-03,Client_7,Asset_48,USD,153.38,1.0,153.38,92.0,14110.96,14110.96
461,2024-01-03,Client_7,Asset_38,USD,231.55,1.0,231.55,144.0,33343.200000000004,33343.200000000004
462,2024-01-03,Client_7,Asset_32,GBP,113.17,1.243128,140.68479576000001,747.0,84537.99,105091.54243272002
463,2024-01-03,Client_7,Asset_22,CHF,244.97,1.105586,270.83540242,416.0,101907.52,112667.52740672
464,2024-01-03,Client_7,Asset_33,USD,188.91,1.0,188.91,55.0,10390.05,10390.05
465,2024-01-03,Client_2,Asset_32,GBP,113.17,1.243128,140.68479576000001,605.0,68467.85,85114.30143480001
466,2024-01-03,Client_4,Asset_10,GBP,136.84,1.243128,170.10963552,370.0,50630.8,62940.5651424
467,2024-01-03,Client_4,Asset_41,JPY,3698.26,0.006637,24.54535162,718.0,2655350.68,17623.56246316
468,2024-01-03,Client_4,Asset_49,USD,119.81,1.0,119.81,577.0,69130.37,69130.37
469,2024-01-03,Client_4,Asset_18,USD,228.8,1.0,228.8,933.0,213470.40000000002,213470.40000000002
470,2024-01-03,Client_4,Asset_3,EUR,157.87,1.067169,168.47397003,288.0,45466.56,48520.50336864
471,2024-01-03,Client_4,Asset_16,SEK,55.93,0.094181,5.26754333,729.0,40772.97,3840.0390875699995
472,2024-01-03,Client_8,Asset_48,USD,153.38,1.0,153.38,879.0,134821.02,134821.02
473,2024-01-03,Client_8,Asset_25,USD,207.89,1.0,207.89,495.0,102905.54999999999,102905.54999999999
474,2024-01-03,Client_8,Asset_25,USD,197.73,1.0,197.73,495.0,97876.34999999999,97876.34999999999
475,2024-01-03,Client_8,Asset_11,AUD,115.78,0.670729,77.65700362,603.0,69815.34,46827.173182859995
476,2024-01-03,Client_1,Asset_12,USD,85.47,1.0,85.47,990.0,84615.3,84615.3
477,2024-01-03,Client_1,Asset_22,CHF,244.97,1.105586,270.83540242,971.0,237865.87,262981.17574981996
478,2024-01-03,Client_5,Asset_29,CAD,92.85,0.733873,68.14010805,711.0,66016.34999999999,48447.61682354999
479,2024-01-03,Client_5,Asset_45,USD,178.59,1.0,178.59,468.0,83580.12,83580.12
480,2024-01-03,Client_5,Asset_42,GBP,79.34,1.243128,98.62977552000001,241.0,19120.940000000002,23769.77590032
481,2024-01-03,Client_9,Asset_6,USD,144.58,1.0,144.58,159.0,22988.22,22988.22
482,2024-01-03,Client_9,Asset_37,SEK,136.63,0.094181,12.86795003,875.0,119551.25,11259.456276249999
483,2024-01-03,Client_9,Asset_48,USD,153.38,1.0,153.38,51.0,7822.38,7822.38
