,date,client,asset,quantity,currency,price_local,rate_to_usd,price_usd,value_local,value_usd
14393,2024-01-17,Client_3,Asset_36,47.0,AUD,57.94,0.668401,38.72715394,2723.18,1820.17623518
14394,2024-01-17,Client_6,Asset_36,728.0,AUD,57.94,0.668401,38.72715394,42180.32,28193.36806832
15819,2024-01-17,Client_2,Asset_39,331.0,AUD,28.15,0.668401,18.81548815,9317.65,6227.92657765
15820,2024-01-17,Client_5,Asset_39,440.0,AUD,28.15,0.668401,18.81548815,12386.0,8278.814786
15821,2024-01-17,Client_6,Asset_39,507.0,AUD,28.15,0.668401,18.81548815,14272.05,9539.45249205
15822,2024-01-17,Client_8,Asset_39,148.0,AUD,28.15,0.668401,18.81548815,4166.2,2784.6922462
15823,2024-01-17,Client_10,Asset_39,956.0,AUD,28.15,0.668401,18.81548815,26911.399999999998,17987.6066714
16278,2024-01-17,Client_5,Asset_4,901.0,AUD,60.55,0.668401,40.47168055,54555.549999999996,36464.98417555
16279,2024-01-17,Client_6,Asset_4,827.0,AUD,60.55,0.668401,40.47168055,50074.85,33470.07981485
16280,2024-01-17,Client_8,Asset_4,833.0,AUD,60.55,0.668401,40.47168055,50438.149999999994,33712.90989815
16281,2024-01-17,Client_10,Asset_4,922.0,AUD,60.55,0.668401,40.47168055,55827.1,37314.8894671
22214,2024-01-17,Client_2,Asset_50,228.0,AUD,93.62,0.668401,62.575701620000004,21345.36,14267.25996936
22215,2024-01-17,Client_4,Asset_50,203.0,AUD,93.62,0.668401,62.575701620000004,19004.86,12702.867428860001
22216,2024-01-17,Client_5,Asset_50,341.0,AUD,93.62,0.668401,62.575701620000004,31924.420000000002,21338.31425242
22217,2024-01-17,Client_6,Asset_50,539.0,AUD,93.62,0.668401,62.575701620000004,50461.18,33728.30317318
22218,2024-01-17,Client_8,Asset_50,114.0,AUD,93.62,0.668401,62.575701620000004,10672.68,7133.62998468
1041,2024-01-18,Client_3,Asset_11,396.0,AUD,119.92,0.662001,79.38715992,47488.32,31437.31532832
1042,2024-01-18,Client_6,Asset_11,289.0,AUD,119.92,0.662001,79.38715992,34656.88,22942.88921688
1043,2024-01-18,Client_7,Asset_11,125.0,AUD,119.92,0.662001,79.38715992,14990.0,9923.39499
14395,2024-01-18,Client_1,Asset_36,861.0,AUD,54.15,0.662001,35.847354149999994,46623.15,30864.571923149993
14396,2024-01-18,Client_2,Asset_36,27.0,AUD,54.15,0.662001,35.847354149999994,1462.05,967.8785620499998
14397,2024-01-18,Client_3,Asset_36,860.0,AUD,54.15,0.662001,35.847354149999994,46569.0,30828.724568999995
14398,2024-01-18,Client_7,Asset_36,909.0,AUD,54.15,0.662001,35.847354149999994,49222.35,32585.244922349993
14399,2024-01-18,Client_8,Asset_36,412.0,AUD,54.15,0.662001,35.847354149999994,22309.8,14769.109909799998
15824,2024-01-18,Client_4,Asset_39,343.0,AUD,28.55,0.662001,18.900128549999998,9792.65,6482.744092649999
15825,2024-01-18,Client_5,Asset_39,108.0,AUD,28.55,0.662001,18.900128549999998,3083.4,2041.2138833999998
15826,2024-01-18,Client_6,Asset_39,326.0,AUD,28.55,0.662001,18.900128549999998,9307.300000000001,6161.441907299999
15827,2024-01-18,Client_8,Asset_39,166.0,AUD,28.55,0.662001,18.900128549999998,4739.3,3137.4213392999995
15828,2024-01-18,Client_9,Asset_39,782.0,AUD,28.55,0.662001,18.900128549999998,22326.100000000002,14779.900526099998
15829,2024-01-18,Client_10,Asset_39,179.0,AUD,28.55,0.662001,18.900128549999998,5110.45,3383.1230104499996
16282,2024-01-18,Client_1,Asset_4,930.0,AUD,60.47,0.662001,40.031200469999995,56237.1,37229.01643709999
16283,2024-01-18,Client_2,Asset_4,14.0,AUD,60.47,0.662001,40.031200469999995,846.5799999999999,560.4368065799999
16284,2024-01-18,Client_3,Asset_4,247.0,AUD,60.47,0.662001,40.031200469999995,14936.09,9887.706516089998
16285,2024-01-18,Client_4,Asset_4,521.0,AUD,60.47,0.662001,40.031200469999995,31504.87,20856.255444869996
22219,2024-01-18,Client_1,Asset_50,400.0,AUD,91.16,0.662001,60.34801115999999,36464.0,24139.204463999995
1044,2024-01-19,Client_1,Asset_11,16.0,AUD,119.91,0.675005,80.93984954999999,1918.56,1295.0375927999999
1045,2024-01-19,Client_2,Asset_11,722.0,AUD,119.91,0.675005,80.93984954999999,86575.02,58438.57137509999
1046,2024-01-19,Client_3,Asset_11,167.0,AUD,119.91,0.675005,80.93984954999999,20024.97,13516.954874849998
1047,2024-01-19,Client_4,Asset_11,987.0,AUD,119.91,0.675005,80.93984954999999,118351.17,79887.63150584999
1048,2024-01-19,Client_6,Asset_11,671.0,AUD,119.91,0.675005,80.93984954999999,80459.61,54310.63904804999
1049,2024-01-19,Client_7,Asset_11,729.0,AUD,119.91,0.675005,80.93984954999999,87414.39,59005.150321949994
14400,2024-01-19,Client_6,Asset_36,496.0,AUD,55.01,0.675005,37.132025049999996,27284.96,18417.484424799997
14401,2024-01-19,Client_9,Asset_36,639.0,AUD,55.01,0.675005,37.132025049999996,35151.39,23727.364006949996
15830,2024-01-19,Client_1,Asset_39,690.0,AUD,27.69,0.675005,18.69088845,19106.100000000002,12896.7130305
15831,2024-01-19,Client_2,Asset_39,466.0,AUD,27.69,0.675005,18.69088845,12903.54,8709.9540177
15832,2024-01-19,Client_4,Asset_39,234.0,AUD,27.69,0.675005,18.69088845,6479.46,4373.6678973
15833,2024-01-19,Client_7,Asset_39,983.0,AUD,27.69,0.675005,18.69088845,27219.27,18373.14334635
15834,2024-01-19,Client_8,Asset_39,47.0,AUD,27.69,0.675005,18.69088845,1301.43,878.4717571499999
16286,2024-01-19,Client_2,Asset_4,692.0,AUD,64.6,0.675005,43.60532299999999,44703.2,30174.883515999994
16287,2024-01-19,Client_3,Asset_4,118.0,AUD,64.6,0.675005,43.60532299999999,7622.799999999999,5145.428113999999
16288,2024-01-19,Client_4,Asset_4,552.0,AUD,64.6,0.675005,43.60532299999999,35659.2,24070.138295999994
16289,2024-01-19,Client_6,Asset_4,48.0,AUD,64.6,0.675005,43.60532299999999,3100.7999999999997,2093.0555039999995
16290,2024-01-19,Client_8,Asset_4,876.0,AUD,64.6,0.675005,43.60532299999999,56589.6,38198.262947999996
16291,2024-01-19,Client_9,Asset_4,826.0,AUD,64.6,0.675005,43.60532299999999,53359.6,36017.99679799999
16292,2024-01-19,Client_10,Asset_4,83.0,AUD,64.6,0.675005,43.60532299999999,5361.799999999999,3619.241808999999
22220,2024-01-19,Client_1,Asset_50,483.0,AUD,92.1,0.675005,62.16796049999999,44484.299999999996,30027.124921499995
22221,2024-01-19,Client_4,Asset_50,767.0,AUD,92.1,0.675005,62.16796049999999,70640.7,47682.82570349999
22222,2024-01-19,Client_6,Asset_50,410.0,AUD,92.1,0.675005,62.16796049999999,37761.0,25488.863804999997
22223,2024-01-19,Client_9,Asset_50,391.0,AUD,92.1,0.675005,62.16796049999999,36011.1,24307.672555499998
1050,2024-01-22,Client_1,Asset_11,563.0,AUD,122.05,0.6677,81.492785,68714.15,45880.437955
1051,2024-01-22,Client_2,Asset_11,733.0,AUD,122.05,0.6677,81.492785,89462.65,59734.211405
1052,2024-01-22,Client_6,Asset_11,938.0,AUD,122.05,0.6677,81.492785,114482.9,76440.23233
1053,2024-01-22,Client_7,Asset_11,640.0,AUD,122.05,0.6677,81.492785,78112.0,52155.3824
14402,2024-01-22,Client_7,Asset_36,462.0,AUD,56.17,0.6677,37.504709,25950.54,17327.175558
14403,2024-01-22,Client_9,Asset_36,760.0,AUD,56.17,0.6677,37.504709,42689.200000000004,28503.57884
14404,2024-01-22,Client_10,Asset_36,646.0,AUD,56.17,0.6677,37.504709,36285.82,24228.042014
15835,2024-01-22,Client_1,Asset_39,875.0,AUD,27.46,0.6677,18.335041999999998,24027.5,16043.161749999997
15836,2024-01-22,Client_5,Asset_39,136.0,AUD,27.46,0.6677,18.335041999999998,3734.56,2493.5657119999996
15837,2024-01-22,Client_9,Asset_39,710.0,AUD,27.46,0.6677,18.335041999999998,19496.600000000002,13017.879819999998
16293,2024-01-22,Client_1,Asset_4,567.0,AUD,64.6,0.6677,43.133419999999994,36628.2,24456.649139999998
16294,2024-01-22,Client_2,Asset_4,257.0,AUD,64.6,0.6677,43.133419999999994,16602.199999999997,11085.288939999999
16295,2024-01-22,Client_5,Asset_4,468.0,AUD,64.6,0.6677,43.133419999999994,30232.799999999996,20186.440559999995
16296,2024-01-22,Client_6,Asset_4,693.0,AUD,64.6,0.6677,43.133419999999994,44767.799999999996,29891.460059999994
16297,2024-01-22,Client_7,Asset_4,366.0,AUD,64.6,0.6677,43.133419999999994,23643.6,15786.831719999998
16298,2024-01-22,Client_8,Asset_4,416.0,AUD,64.6,0.6677,43.133419999999994,26873.6,17943.502719999997
16299,2024-01-22,Client_9,Asset_4,972.0,AUD,64.6,0.6677,43.133419999999994,62791.2,41925.684239999995
22224,2024-01-22,Client_2,Asset_50,277.0,AUD,89.68,0.6677,59.879336,24841.36,16586.576072
22225,2024-01-22,Client_5,Asset_50,703.0,AUD,89.68,0.6677,59.879336,63045.04000000001,42095.173208
22226,2024-01-22,Client_6,Asset_50,674.0,AUD,89.68,0.6677,59.879336,60444.32000000001,40358.672464
22227,2024-01-22,Client_7,Asset_50,117.0,AUD,89.68,0.6677,59.879336,10492.560000000001,7005.882312000001
22228,2024-01-22,Client_8,Asset_50,338.0,AUD,89.68,0.6677,59.879336,30311.840000000004,20239.215568
22229,2024-01-22,Client_10,Asset_50,599.0,AUD,89.68,0.6677,59.879336,53718.32000000001,35867.722264
1054,2024-01-23,Client_6,Asset_11,590.0,AUD,123.88,0.673124,83.38660112,73089.2,49198.094660799994
1055,2024-01-23,Client_7,Asset_11,67.0,AUD,123.88,0.673124,83.38660112,8299.96,5586.90227504
14405,2024-01-23,Client_2,Asset_36,953.0,AUD,56.86,0.673124,38.27383064,54187.58,36474.96059992
14406,2024-01-23,Client_3,Asset_36,420.0,AUD,56.86,0.673124,38.27383064,23881.2,16075.0088688
14407,2024-01-23,Client_9,Asset_36,681.0,AUD,56.86,0.673124,38.27383064,38721.659999999996,26064.47866584
15838,2024-01-23,Client_1,Asset_39,821.0,AUD,27.72,0.673124,18.658997279999998,22758.12,15319.036766879997
15839,2024-01-23,Client_2,Asset_39,388.0,AUD,27.72,0.673124,18.658997279999998,10755.359999999999,7239.6909446399995
15840,2024-01-23,Client_9,Asset_39,49.0,AUD,27.72,0.673124,18.658997279999998,1358.28,914.2908667199999
15841,2024-01-23,Client_10,Asset_39,995.0,AUD,27.72,0.673124,18.658997279999998,27581.399999999998,18565.7022936
16300,2024-01-23,Client_7,Asset_4,198.0,AUD,67.25,0.673124,45.267588999999994,13315.5,8962.982622
16301,2024-01-23,Client_8,Asset_4,434.0,AUD,67.25,0.673124,45.267588999999994,29186.5,19646.133626
22230,2024-01-23,Client_1,Asset_50,273.0,AUD,88.86,0.673124,59.813798639999995,24258.78,16329.167028719998
22231,2024-01-23,Client_4,Asset_50,725.0,AUD,88.86,0.673124,59.813798639999995,64423.5,43365.004014
22232,2024-01-23,Client_7,Asset_50,289.0,AUD,88.86,0.673124,59.813798639999995,25680.54,17286.18780696
22233,2024-01-23,Client_8,Asset_50,562.0,AUD,88.86,0.673124,59.813798639999995,49939.32,33615.354835679995
22234,2024-01-23,Client_9,Asset_50,190.0,AUD,88.86,0.673124,59.813798639999995,16883.4,11364.621741599998
22235,2024-01-23,Client_10,Asset_50,125.0,AUD,88.86,0.673124,59.813798639999995,11107.5,7476.724829999999
1056,2024-01-24,Client_2,Asset_11,952.0,AUD,119.98,0.668462,80.20207076,114220.96,76352.37136352
1057,2024-01-24,Client_5,Asset_11,708.0,AUD,119.98,0.668462,80.20207076,84945.84,56783.06609808
1058,2024-01-24,Client_10,Asset_11,562.0,AUD,119.98,0.668462,80.20207076,67428.76000000001,45073.56376712
14408,2024-01-24,Client_4,Asset_36,135.0,AUD,57.13,0.668462,38.189234060000004,7712.55,5155.546598100001
14409,2024-01-24,Client_7,Asset_36,977.0,AUD,57.13,0.668462,38.189234060000004,55816.01,37310.88167662
15842,2024-01-24,Client_2,Asset_39,777.0,AUD,27.75,0.668462,18.5498205,21561.75,14413.2105285
15843,2024-01-24,Client_9,Asset_39,237.0,AUD,27.75,0.668462,18.5498205,6576.75,4396.3074584999995
15844,2024-01-24,Client_10,Asset_39,910.0,AUD,27.75,0.668462,18.5498205,25252.5,16880.336655
16302,2024-01-24,Client_2,Asset_4,478.0,AUD,66.04,0.668462,44.14523048,31567.120000000003,21101.42016944
16303,2024-01-24,Client_3,Asset_4,201.0,AUD,66.04,0.668462,44.14523048,13274.04,8873.19132648
16304,2024-01-24,Client_4,Asset_4,40.0,AUD,66.04,0.668462,44.14523048,2641.6000000000004,1765.8092192000001
16305,2024-01-24,Client_5,Asset_4,211.0,AUD,66.04,0.668462,44.14523048,13934.44,9314.64363128
16306,2024-01-24,Client_6,Asset_4,765.0,AUD,66.04,0.668462,44.14523048,50520.600000000006,33771.1013172
16307,2024-01-24,Client_9,Asset_4,536.0,AUD,66.04,0.668462,44.14523048,35397.44,23661.84353728
22236,2024-01-24,Client_7,Asset_50,144.0,AUD,89.72,0.668462,59.97441064,12919.68,8636.31513216
22237,2024-01-24,Client_8,Asset_50,144.0,AUD,89.72,0.668462,59.97441064,12919.68,8636.31513216
22238,2024-01-24,Client_10,Asset_50,508.0,AUD,89.72,0.668462,59.97441064,45577.76,30467.00060512
1059,2024-01-25,Client_4,Asset_11,765.0,AUD,113.42,0.670873,76.09041566,86766.3,58209.167979900005
1060,2024-01-25,Client_5,Asset_11,597.0,AUD,113.42,0.670873,76.09041566,67711.74,45425.978149020004
14410,2024-01-25,Client_1,Asset_36,99.0,AUD,56.87,0.670873,38.15254751,5630.13,3777.1022034899997
14411,2024-01-25,Client_5,Asset_36,963.0,AUD,56.87,0.670873,38.15254751,54765.81,36740.903252129996
14412,2024-01-25,Client_6,Asset_36,754.0,AUD,56.87,0.670873,38.15254751,42879.979999999996,28767.02082254
14413,2024-01-25,Client_7,Asset_36,777.0,AUD,56.87,0.670873,38.15254751,44187.99,29644.529415269997
15845,2024-01-25,Client_2,Asset_39,691.0,AUD,27.92,0.670873,18.730774160000003,19292.72,12942.964944560003
15846,2024-01-25,Client_6,Asset_39,548.0,AUD,27.92,0.670873,18.730774160000003,15300.160000000002,10264.46423968
15847,2024-01-25,Client_7,Asset_39,89.0,AUD,27.92,0.670873,18.730774160000003,2484.88,1667.0389002400002
16308,2024-01-25,Client_3,Asset_4,422.0,AUD,66.79,0.670873,44.80760767000001,28185.38,18908.810436740005
16309,2024-01-25,Client_5,Asset_4,931.0,AUD,66.79,0.670873,44.80760767000001,62181.490000000005,41715.88274077001
16310,2024-01-25,Client_8,Asset_4,86.0,AUD,66.79,0.670873,44.80760767000001,5743.9400000000005,3853.454259620001
16311,2024-01-25,Client_9,Asset_4,730.0,AUD,66.79,0.670873,44.80760767000001,48756.700000000004,32709.553599100007
16312,2024-01-25,Client_10,Asset_4,308.0,AUD,66.79,0.670873,44.80760767000001,20571.320000000003,13800.743162360002
22239,2024-01-25,Client_1,Asset_50,939.0,AUD,90.62,0.670873,60.79451126000001,85092.18000000001,57086.04607314001
22240,2024-01-25,Client_3,Asset_50,741.0,AUD,90.62,0.670873,60.79451126000001,67149.42,45048.73284366001
22241,2024-01-25,Client_6,Asset_50,688.0,AUD,90.62,0.670873,60.79451126000001,62346.560000000005,41826.62374688
22242,2024-01-25,Client_7,Asset_50,612.0,AUD,90.62,0.670873,60.79451126000001,55459.44,37206.240891120004
22243,2024-01-25,Client_9,Asset_50,534.0,AUD,90.62,0.670873,60.79451126000001,48391.08,32464.269012840003
1061,2024-01-26,Client_2,Asset_11,646.0,AUD,111.59,0.665411,74.25321349,72087.14,47967.57591453999
1062,2024-01-26,Client_3,Asset_11,901.0,AUD,111.59,0.665411,74.25321349,100542.59,66902.14535449
1063,2024-01-26,Client_6,Asset_11,467.0,AUD,111.59,0.665411,74.25321349,52112.53,34676.250699829994
1064,2024-01-26,Client_7,Asset_11,917.0,AUD,111.59,0.665411,74.25321349,102328.03,68090.19677032999
1065,2024-01-26,Client_8,Asset_11,987.0,AUD,111.59,0.665411,74.25321349,110139.33,73287.92171462999
1066,2024-01-26,Client_10,Asset_11,25.0,AUD,111.59,0.665411,74.25321349,2789.75,1856.3303372499997
14414,2024-01-26,Client_1,Asset_36,307.0,AUD,56.59,0.665411,37.65560849,17373.13,11560.271806429999
14415,2024-01-26,Client_5,Asset_36,256.0,AUD,56.59,0.665411,37.65560849,14487.04,9639.83577344
14416,2024-01-26,Client_8,Asset_36,137.0,AUD,56.59,0.665411,37.65560849,7752.830000000001,5158.81836313
14417,2024-01-26,Client_9,Asset_36,715.0,AUD,56.59,0.665411,37.65560849,40461.850000000006,26923.76007035
15848,2024-01-26,Client_2,Asset_39,95.0,AUD,26.8,0.665411,17.8330148,2546.0,1694.136406
15849,2024-01-26,Client_5,Asset_39,361.0,AUD,26.8,0.665411,17.8330148,9674.800000000001,6437.718342800001
15850,2024-01-26,Client_10,Asset_39,491.0,AUD,26.8,0.665411,17.8330148,13158.800000000001,8756.0102668
16313,2024-01-26,Client_6,Asset_4,368.0,AUD,67.44,0.665411,44.875317839999994,24817.92,16514.116965119996
16314,2024-01-26,Client_7,Asset_4,213.0,AUD,67.44,0.665411,44.875317839999994,14364.72,9558.442699919999
16315,2024-01-26,Client_8,Asset_4,992.0,AUD,67.44,0.665411,44.875317839999994,66900.48,44516.315297279994
22244,2024-01-26,Client_3,Asset_50,818.0,AUD,91.93,0.665411,61.171233230000006,75198.74,50038.068782140006
22245,2024-01-26,Client_4,Asset_50,587.0,AUD,91.93,0.665411,61.171233230000006,53962.91,35907.513906010005
22246,2024-01-26,Client_8,Asset_50,289.0,AUD,91.93,0.665411,61.171233230000006,26567.77,17678.48640347
14418,2024-01-29,Client_1,Asset_36,336.0,AUD,56.63,0.666553,37.746896389999996,19027.68,12682.95718704
14419,2024-01-29,Client_2,Asset_36,846.0,AUD,56.63,0.666553,37.746896389999996,47908.98,31933.874345939996
14420,2024-01-29,Client_6,Asset_36,447.0,AUD,56.63,0.666553,37.746896389999996,25313.61,16872.862686329998
14421,2024-01-29,Client_7,Asset_36,792.0,AUD,56.63,0.666553,37.746896389999996,44850.96,29895.541940879997
14422,2024-01-29,Client_8,Asset_36,54.0,AUD,56.63,0.666553,37.746896389999996,3058.02,2038.3324050599997
14423,2024-01-29,Client_10,Asset_36,776.0,AUD,56.63,0.666553,37.746896389999996,43944.880000000005,29291.591598639996
15851,2024-01-29,Client_2,Asset_39,919.0,AUD,26.85,0.666553,17.89694805,24675.15,16447.295257949998
15852,2024-01-29,Client_3,Asset_39,662.0,AUD,26.85,0.666553,17.89694805,17774.7,11847.7796091
15853,2024-01-29,Client_4,Asset_39,819.0,AUD,26.85,0.666553,17.89694805,21990.15,14657.600452949999
15854,2024-01-29,Client_5,Asset_39,865.0,AUD,26.85,0.666553,17.89694805,23225.25,15480.860063249998
15855,2024-01-29,Client_10,Asset_39,59.0,AUD,26.85,0.666553,17.89694805,1584.15,1055.91993495
16316,2024-01-29,Client_2,Asset_4,123.0,AUD,65.59,0.666553,43.71921127,8067.570000000001,5377.46298621
16317,2024-01-29,Client_5,Asset_4,498.0,AUD,65.59,0.666553,43.71921127,32663.820000000003,21772.16721246
16318,2024-01-29,Client_6,Asset_4,84.0,AUD,65.59,0.666553,43.71921127,5509.56,3672.4137466800003
16319,2024-01-29,Client_7,Asset_4,28.0,AUD,65.59,0.666553,43.71921127,1836.52,1224.13791556
16320,2024-01-29,Client_8,Asset_4,444.0,AUD,65.59,0.666553,43.71921127,29121.960000000003,19411.329803880002
22247,2024-01-29,Client_1,Asset_50,470.0,AUD,90.83,0.666553,60.54300899,42690.1,28455.2142253
22248,2024-01-29,Client_2,Asset_50,206.0,AUD,90.83,0.666553,60.54300899,18710.98,12471.85985194
22249,2024-01-29,Client_3,Asset_50,612.0,AUD,90.83,0.666553,60.54300899,55587.96,37052.32150188
22250,2024-01-29,Client_4,Asset_50,863.0,AUD,90.83,0.666553,60.54300899,78386.29,52248.61675837
22251,2024-01-29,Client_6,Asset_50,503.0,AUD,90.83,0.666553,60.54300899,45687.49,30453.133521969998
22252,2024-01-29,Client_7,Asset_50,632.0,AUD,90.83,0.666553,60.54300899,57404.56,38263.18168168
22253,2024-01-29,Client_9,Asset_50,649.0,AUD,90.83,0.666553,60.54300899,58948.67,39292.412834509996
1067,2024-01-30,Client_2,Asset_11,831.0,AUD,109.33,0.666038,72.81793454,90853.23,60511.703602739995
1068,2024-01-30,Client_3,Asset_11,532.0,AUD,109.33,0.666038,72.81793454,58163.56,38739.14117528
1069,2024-01-30,Client_4,Asset_11,862.0,AUD,109.33,0.666038,72.81793454,94242.45999999999,62769.05957347999
14424,2024-01-30,Client_1,Asset_36,221.0,AUD,56.41,0.666038,37.571203579999995,12466.609999999999,8303.23599118
14425,2024-01-30,Client_5,Asset_36,209.0,AUD,56.41,0.666038,37.571203579999995,11789.689999999999,7852.381548219999
14426,2024-01-30,Client_6,Asset_36,616.0,AUD,56.41,0.666038,37.571203579999995,34748.56,23143.861405279997
14427,2024-01-30,Client_10,Asset_36,549.0,AUD,56.41,0.666038,37.571203579999995,30969.089999999997,20626.59076542
15856,2024-01-30,Client_3,Asset_39,179.0,AUD,26.28,0.666038,17.50347864,4704.12,3133.12267656
15857,2024-01-30,Client_5,Asset_39,355.0,AUD,26.28,0.666038,17.50347864,9329.4,6213.7349172
15858,2024-01-30,Client_10,Asset_39,389.0,AUD,26.28,0.666038,17.50347864,10222.92,6808.853190960001
16321,2024-01-30,Client_2,Asset_4,438.0,AUD,64.07,0.666038,42.67305466,28062.659999999996,18690.79794108
16322,2024-01-30,Client_3,Asset_4,177.0,AUD,64.07,0.666038,42.67305466,11340.39,7553.1306748199995
16323,2024-01-30,Client_7,Asset_4,603.0,AUD,64.07,0.666038,42.67305466,38634.21,25731.85195998
16324,2024-01-30,Client_9,Asset_4,453.0,AUD,64.07,0.666038,42.67305466,29023.709999999995,19330.893760979998
16325,2024-01-30,Client_10,Asset_4,381.0,AUD,64.07,0.666038,42.67305466,24410.67,16258.433825459999
22254,2024-01-30,Client_4,Asset_50,761.0,AUD,91.9,0.666038,61.20889220000001,69935.90000000001,46579.96696420001
22255,2024-01-30,Client_6,Asset_50,984.0,AUD,91.9,0.666038,61.20889220000001,90429.6,60229.549924800005
1070,2024-01-31,Client_4,Asset_11,64.0,AUD,108.18,0.666945,72.1501101,6923.52,4617.6070464
1071,2024-01-31,Client_5,Asset_11,887.0,AUD,108.18,0.666945,72.1501101,95955.66,63997.14765870001
1072,2024-01-31,Client_8,Asset_11,907.0,AUD,108.18,0.666945,72.1501101,98119.26000000001,65440.1498607
1073,2024-01-31,Client_9,Asset_11,339.0,AUD,108.18,0.666945,72.1501101,36673.020000000004,24458.887323900002
1074,2024-01-31,Client_10,Asset_11,568.0,AUD,108.18,0.666945,72.1501101,61446.240000000005,40981.2625368
14428,2024-01-31,Client_3,Asset_36,429.0,AUD,56.13,0.666945,37.43562285,24079.77,16059.88220265
14429,2024-01-31,Client_4,Asset_36,668.0,AUD,56.13,0.666945,37.43562285,37494.840000000004,25006.9960638
14430,2024-01-31,Client_5,Asset_36,920.0,AUD,56.13,0.666945,37.43562285,51639.600000000006,34440.773022
