date,client,asset,currency,quantity,misc_col
2024-02-06,Client_1,Asset_45,USD,770.0,
2024-02-06,Client_1,Asset_48,USD,260.0,
2024-02-06,Client_1,Asset_13,USD,884.0,
2024-02-06,Client_1,ASSET_33,USD,12.0,
2024-02-06,Client_1,Asset_15,USD,845.0,
20240206,Client_1,Asset_1,EUR,576.0,
2024-02-07,Client_1,Asset_6,USD,321.0,
2024-02-07,Client_1,Asset_39,AUD,805.0,
2024-02-07,Client_1,Asset_41,JPY,210.0,
2024-02-07,Client_1,Asset_49,USD,0.0,
2024-02-07,Client_1,Asset_48,USD,341.0,
2024-02-07,Client_1,Asset_11,AUD,61.0,
2024-02-07,Client_1,ASSET_43,GBP,823.0,
2024-02-07,CLIENT_1,asset_29 ,CAD,100.0,
2024-02-07,Client_1,asset_31,GBP,209.0,
2024-02-07,Client_1,Asset_35,USD,732.0,
2024-02-07,Client_1,Asset_27,USD,545.0,
2024-02-07,CLIENT_1,ASSET_16,SEK,722.0,
2024-02-07,Client_1,Asset_19,CAD,764.0,
2024-02-07,Client_1,Asset_25,USD,487.0,
2024-02-07,Client_1,Asset_45,USD,531.0,
2024-02-07,Client_1,Asset_7,jpy,851.0,
2024-02-07,Client_1,Asset_8,CAD,824.0,
2024-02-07,Client_1,Asset_18,USD,988.0,
2024-02-07,Client_1,Asset_42,GBP,598.0,
02/07/2024,Client_1,Asset_40,GBP,246.0,
2024-02-07,Client_1,Asset_36,AUD,183.0,
02/07/2024,Client_1,Asset_12,USD,740.0,
2024-02-07,Client_1,Asset_20,USD,480.0,
2024-02-08,Client_1,asset_48,USD,976.0,
20240208,Client_1,Asset_3,EUR,874.0,
2024-02-08,Client_1,asset_44 ,usd,890.0,
2024-02-08,Client_1,Asset_45,USD,579.0,
2024-02-08,Client_1,Asset_47,CAD,139.0,
2024-02-08,client_1 ,Asset_1,EUR,771.0,
2024-02-08,Client_1,Asset_34,USD,925.0,
2024-02-08,Client_1,Asset_49,USD,378.0,
2024-02-08,Client_1,Asset_36,AUD,958.0,
2024-02-08,Client_1,Asset_30,USD,910.0,
2024-02-08,Client_1,Asset_5,USD,948.0,
2024-02-08,Client_1,Asset_26,USD,317.0,
2024-02-08,Client_1,Asset_7,JPY,623.0,
08-02-2024,Client_1,Asset_35,USD,305.0,
2024-02-08,client_1,Asset_40,GBP,48.0,
2024-02-08,Client_1,Asset_18,USD,919.0,
2024-02-08,Client_1,Asset_43,gbp,65.0,
08-02-2024,Client_1,Asset_33,USD,435.0,
2024-02-08,Client_1,Asset_38,USD,104.0,
2024-02-08,Client_1,asset_6 ,USD,643.0,
2024-02-09,Client_1,Asset_25,USD,984.0,
2024-02-09,Client_1,Asset_44,USD,-37.0,
2024-02-09,Client_1,Asset_48,USD,576.0,N/A
20240209,Client_1,Asset_3,EUR,55.0,
2024-02-09,Client_1,asset_13 ,USD,957.0,
2024-02-09,Client_1,Asset_50,AUD,191.0,
2024-02-09,Client_1,Asset_40,GBP,11.0,
2024-02-09,Client_1,Asset_32,GBP,655.0,
2024-02-09,Client_1,Asset_30,USD,404.0,
2024-02-09,Client_1,Asset_27,USD,358.0,
2024-02-09,Client_1,ASSET_4,AUD ,769.0,
2024-02-09,Client_1,asset_39,AUD,756.0,
02/09/2024,Client_1,asset_24,USD,568.0,
2024-02-09,Client_1,Asset_26,USD,633.0,
2024-02-09,Client_1,Asset_33,USD,162.0,
2024-02-09,client_1,Asset_18,USD,824.0,
2024-02-09,Client_1,Asset_5,USD,373.0,
2024-02-09,Client_1,Asset_34,USD,758.0,
20240209,Client_1,Asset_41,jpy,233.0,
2024-02-09,Client_1,Asset_15,USD,306.0,
2024-02-09,CLIENT_1 ,Asset_10,GBP,364.0,
2024-02-09,Client_1,Asset_35,USD,428.0,
2024-02-09,Client_1,Asset_23,CAD,953.0,
2024-02-12,Client_1,Asset_32,GBP,822.0,
2024-02-12,Client_1,Asset_21,EUR,290.0,
2024-02-12,Client_1,Asset_22,CHF,415.0,
2024-02-12,Client_1,ASSET_46 ,EUR,785.0,
02/12/2024,Client_1,Asset_49,USD,700.0,
2024-02-12,Client_1,Asset_25,USD,641.0,
2024-02-12,Client_1,Asset_19,CAD,811.0,
2024-02-12,Client_1,Asset_24,USD,750.0,
2024-02-12,CLIENT_1 ,Asset_43,GBP,423.0,
2024-02-12,Client_1,Asset_11,AUD,526.0,
2024-02-12,Client_1,Asset_38,USD ,154.0,
2024-02-12,Client_1,Asset_5,USD,733.0,
2024-02-12,Client_1,Asset_12,USD,558.0,
2024-02-12,Client_1,Asset_44,USD,346.0,
2024-02-12,Client_1,Asset_13,USD,954.0,
2024-02-12,Client_1,Asset_50,AUD,578.0,
2024-02-12,Client_1,Asset_47,CAD,866.0,
2024-02-12,Client_1,ASSET_45 ,USD,570.0,
2024-02-12,Client_1,Asset_9,USD,197.0,
02/12/2024,Client_1,Asset_4,AUD,176.0,
2024-02-12,Client_1,Asset_26,USD,65.0,
02/12/2024,Client_1,Asset_8,CAD,579.0,
2024-02-12,Client_1,Asset_35,USD,162.0,
2024-02-12,Client_1,Asset_30,USD,315.0,
20240213,Client_1,Asset_23,CAD,69.0,
2024-02-13,Client_1,Asset_31,GBP,113.0,
20240213,Client_1,Asset_36,AUD,596.0,
2024-02-13,Client_1,Asset_46,EUR,907.0,
2024-02-13,client_1,Asset_11,AUD,627.0,
2024-02-13,Client_1,Asset_5,USD,490.0,
2024-02-13,Client_1,Asset_14,USD,669.0,
2024-02-13,Client_1,Asset_3,EUR,374.0,
2024-02-13,Client_1,Asset_41,JPY,105.0,
2024-02-13,Client_1,Asset_4,AUD,470.0,irrelevant
2024-02-13,Client_1,Asset_42,GBP,901.0,
2024-02-13,Client_1,Asset_20,USD,311.0,
2024-02-13,Client_1,Asset_34,USD,596.0,
2024-02-13,Client_1,Asset_33,USD,399.0,
2024-02-13,Client_1,Asset_48,USD,573.0,
13-02-2024,Client_1,Asset_15,USD,751.0,
2024-02-13,client_1 ,Asset_45,USD,802.0,
2024-02-13,Client_1,Asset_7,JPY,670.0,
2024-02-13,Client_1,Asset_12,USD,175.0,
2024-02-13,Client_1,Asset_13,USD,89.0,
2024-02-13,Client_1,Asset_49,usd,541.0,
2024-02-14,Client_1,asset_41 ,JPY,895.0,
2024-02-14,Client_1,Asset_24,USD,298.0,
02/14/2024,Client_1,Asset_36,AUD,59.0,
2024-02-14,Client_1,Asset_18,USD,806.0,
2024-02-14,Client_1,Asset_17,CAD,638.0,
2024-02-14,Client_1,Asset_12,USD,946.0,
2024-02-14,CLIENT_1 ,asset_39,AUD,533.0,
2024-02-14,Client_1,Asset_43,GBP,101.0,
2024-02-14,Client_1,asset_10,GBP,160.0,
2024-02-14,Client_1,Asset_46,eur,0.0,
2024-02-14,client_1,Asset_16,SEK,18.0,
2024-02-14,Client_1,Asset_42,GBP,579.0,
2024-02-14,Client_1,Asset_38,USD,200.0,
2024-02-14,Client_1,Asset_19,CAD,911.0,
2024-02-14,Client_1,Asset_45,USD,228.0,
2024-02-14,Client_1,Asset_4,AUD,873.0,
2024-02-14,Client_1,Asset_6,USD,284.0,
2024-02-14,Client_1,Asset_28,usd,266.0,
2024-02-14,Client_1,Asset_14,USD,677.0,
2024-02-14,Client_1,Asset_34,USD,78.0,
2024-02-14,Client_1,Asset_49,USD,655.0,
2024-02-14,Client_1,Asset_44,USD,913.0,
2024-02-15,Client_1,asset_5 ,USD,256.0,
2024-02-15,Client_1,Asset_21,EUR,162.0,
2024-02-15,Client_1,Asset_35,USD,393.0,
2024-02-15,Client_1,Asset_6,USD,744.0,
2024-02-15,Client_1,Asset_45,USD,758.0,
2024-02-15,Client_1,Asset_27,USD,434.0,
2024-02-15,Client_1,Asset_19,CAD,123.0,
2024-02-15,Client_1,Asset_41,JPY,289.0,
2024-02-15,Client_1,Asset_15,USD,409.0,
2024-02-15,Client_1,ASSET_39,AUD,498.0,
2024-02-15,Client_1,Asset_11,AUD,524.0,
2024-02-15,Client_1,Asset_18,USD,847.0,
2024-02-15,CLIENT_1 ,Asset_1,EUR,305.0,
2024-02-15,client_1,ASSET_34 ,USD,387.0,
2024-02-15,client_1,Asset_7,JPY,963.0,
2024-02-15,Client_1,ASSET_33,USD,156.0,
2024-02-15,Client_1,Asset_16,SEK,38.0,
2024-02-15,client_1,Asset_14,USD,996.0,
2024-02-15,Client_1,Asset_37,SEK,653.0,
2024-02-15,Client_1,Asset_12,USD,715.0,
2024-02-15,Client_1,ASSET_23 ,CAD,226.0,
2024-02-15,Client_1,Asset_42,GBP,522.0,
2024-02-16,Client_1,Asset_33,USD,282.0,
2024-02-16,Client_1,Asset_9,USD,417.0,
2024-02-16,Client_1,Asset_40,GBP,560.0,
2024-02-16,Client_1,Asset_1,EUR,242.0,
2024-02-16,Client_1,Asset_22,CHF,124.0,
20240216,Client_1,Asset_38,USD,671.0,
2024-02-16,Client_1,Asset_21,EUR,256.0,
2024-02-16,CLIENT_1 ,Asset_2,USD,547.0,
2024-02-16,Client_1,Asset_47,CAD,474.0,
16-02-2024,Client_1,Asset_28,USD,956.0,
2024-02-16,Client_1,Asset_12,USD,508.0,
2024-02-16,Client_1,Asset_42,GBP,404.0,
2024-02-16,Client_1,Asset_13,USD,985.0,
2024-02-16,Client_1,Asset_50,AUD,434.0,
02/16/2024,client_1 ,Asset_25,USD,621.0,
2024-02-19,Client_1,Asset_41,JPY,928.0,
2024-02-19,Client_1,asset_47,CAD,281.0,
2024-02-19,Client_1,Asset_43,GBP,850.0,
2024-02-19,Client_1,Asset_6,USD,146.0,
2024-02-19,Client_1,Asset_30,USD,773.0,
2024-02-19,Client_1,Asset_25,USD,873.0,
2024-02-19,Client_1,Asset_19,CAD,159.0,
19-02-2024,Client_1,Asset_20,USD,32.0,
2024-02-19,Client_1,Asset_23,CAD ,983.0,
2024-02-19,Client_1,Asset_45,USD,484.0,
2024-02-19,Client_1,Asset_22,CHF,857.0,
2024-02-19,Client_1,ASSET_31 ,GBP,155.0,
2024-02-19,Client_1,Asset_7,JPY,863.0,
2024-02-19,Client_1,Asset_11,AUD,628.0,
2024-02-19,Client_1,Asset_42,GBP,646.0,
2024-02-19,Client_1,Asset_17,CAD,567.0,
2024-02-19,Client_1,Asset_33,USD,,
2024-02-19,Client_1,Asset_29,CAD,439.0,
2024-02-19,Client_1,Asset_9,USD,915.0,
20240219,Client_1,Asset_4,AUD,193.0,
2024-02-19,Client_1,Asset_46,EUR,964.0,N/A
2024-02-20,Client_1,Asset_23,CAD,623.0,
2024-02-20,Client_1,Asset_16,SEK,877.0,
2024-02-20,Client_1,Asset_6,USD,776.0,
2024-02-20,Client_1,Asset_28,USD,921.0,
2024-02-20,Client_1,Asset_40,GBP,888.0,
2024-02-20,Client_1,Asset_44,USD,52.0,
02/20/2024,Client_1,Asset_26,USD,777.0,N/A
2024-02-20,Client_1,Asset_1,EUR,0.0,
2024-02-20,Client_1,Asset_42,GBP,941.0,
20240220,Client_1,Asset_36,AUD,249.0,
2024-02-20,Client_1,Asset_3,EUR,164.0,
2024-02-20,Client_1,Asset_20,USD,792.0,
2024-02-20,client_1,Asset_31,GBP,865.0,
2024-02-20,Client_1,Asset_13,USD,36.0,
2024-02-20,CLIENT_1 ,Asset_17,CAD,897.0,
2024-02-20,Client_1,Asset_48,USD,67.0,
20240220,Client_1,Asset_7,JPY,119.0,
20240220,Client_1,Asset_25,USD,586.0,
2024-02-20,Client_1,Asset_15,USD,104.0,
2024-02-20,CLIENT_1,Asset_10,GBP,37.0,
2024-02-20,Client_1,Asset_43,GBP,376.0,
2024-02-20,Client_1,Asset_14,USD,599.0,
2024-02-21,Client_1,Asset_2,USD,0.0,
2024-02-21,Client_1,asset_42 ,GBP,962.0,
2024-02-21,Client_1,Asset_37,SEK,706.0,
2024-02-21,Client_1,Asset_13,usd,653.0,
2024-02-21,Client_1,Asset_15,USD,635.0,
2024-02-21,Client_1,Asset_22,CHF,531.0,
2024-02-21,Client_1,ASSET_44 ,USD,668.0,
2024-02-21,Client_1,ASSET_24,USD,772.0,
2024-02-21,Client_1,ASSET_10,GBP,388.0,
2024-02-21,Client_1,Asset_35,USD,501.0,
2024-02-21,Client_1,Asset_41,JPY,70.0,
2024-02-21,CLIENT_1 ,Asset_30,USD,272.0,
2024-02-21,Client_1,Asset_16,SEK,567.0,
21-02-2024,Client_1,asset_9,USD,999.0,
2024-02-21,Client_1,Asset_8,CAD,499.0,
2024-02-21,Client_1,Asset_11,AUD,233.0,
2024-02-22,Client_1,Asset_23,CAD,738.0,
2024-02-22,Client_1,Asset_13,USD,597.0,
2024-02-22,Client_1,Asset_18,USD,292.0,
2024-02-22,Client_1,Asset_20,USD,807.0,
2024-02-22,Client_1,Asset_22,CHF,676.0,
2024-02-22,Client_1,Asset_35,USD,892.0,
2024-02-22,Client_1,Asset_34,USD,290.0,
2024-02-22,Client_1,Asset_5,USD,-5.0,
2024-02-22,Client_1,Asset_46,EUR,769.0,
2024-02-22,Client_1,Asset_43,GBP,455.0,N/A
2024-02-22,Client_1,Asset_29,CAD,588.0,
2024-02-22,Client_1,Asset_25,USD,711.0,
02/22/2024,Client_1,Asset_37,SEK,799.0,
2024-02-22,Client_1,Asset_41,JPY,52.0,
2024-02-22,Client_1,Asset_50,AUD,291.0,
2024-02-22,Client_1,Asset_9,USD,896.0,
2024-02-22,Client_1,asset_40 ,GBP,71.0,
2024-02-22,Client_1,Asset_39,aud,843.0,
2024-02-22,Client_1,Asset_4,AUD,464.0,
2024-02-22,Client_1,Asset_48,USD,670.0,
2024-02-22,Client_1,Asset_1,EUR,443.0,
2024-02-22,Client_1,Asset_6,USD,37.0,
20240222,Client_1,Asset_24,USD,442.0,
2024-02-23,Client_1,asset_1,EUR,29.0,
20240223,Client_1,Asset_28,USD,167.0,
2024-02-23,Client_1,Asset_18,USD,185.0,
2024-02-23,Client_1,Asset_32,GBP,792.0,
2024-02-23,Client_1,Asset_17,CAD,335.0,
2024-02-23,Client_1,asset_47 ,CAD ,133.0,
23-02-2024,Client_1,Asset_39,AUD,198.0,
2024-02-23,client_1,Asset_12,USD,822.0,
2024-02-23,Client_1,ASSET_24,USD,990.0,
2024-02-23,Client_1,Asset_4,AUD,141.0,
2024-02-23,Client_1,Asset_36,AUD,915.0,
2024-02-23,Client_1,Asset_34,USD,922.0,irrelevant
2024-02-23,Client_1,Asset_20,USD,166.0,
2024-02-23,Client_1,Asset_33,USD,203.0,
2024-02-23,Client_1,Asset_44,USD,933.0,
2024-02-26,Client_1,Asset_5,USD,683.0,
2024-02-26,Client_1,Asset_10,GBP,430.0,
2024-02-26,Client_1,Asset_6,USD,933.0,
2024-02-26,Client_1,Asset_47,CAD,284.0,
2024-02-26,Client_1,Asset_7,JPY,52.0,
2024-02-26,Client_1,Asset_3,EUR,254.0,
26-02-2024,Client_1,Asset_18,USD,610.0,
2024-02-26,Client_1,Asset_19,CAD,941.0,
2024-02-26,Client_1,Asset_42,GBP,499.0,
2024-02-26,Client_1,Asset_21,EUR,558.0,
2024-02-26,CLIENT_1 ,Asset_37,SEK,692.0,
2024-02-26,Client_1,Asset_25,USD,207.0,
2024-02-26,Client_1,Asset_36,AUD,104.0,
2024-02-26,Client_1,asset_38,USD,184.0,
2024-02-26,client_1,Asset_43,gbp,324.0,
02/26/2024,Client_1,Asset_44,USD,34.0,
2024-02-26,Client_1,Asset_49,USD,745.0,
2024-02-26,Client_1,Asset_16,SEK,880.0,
2024-02-26,Client_1,Asset_40,GBP,970.0,N/A
2024-02-26,Client_1,Asset_32,GBP,503.0,
2024-02-26,Client_1,Asset_46,EUR,739.0,
2024-02-26,Client_1,Asset_31,GBP,549.0,
2024-02-26,Client_1,Asset_34,USD,701.0,
2024-02-26,Client_1,Asset_22,CHF,328.0,
2024-02-26,Client_1,Asset_33,USD,459.0,
2024-02-27,Client_1,Asset_18,USD,768.0,
20240227,Client_1,Asset_33,USD,866.0,
2024-02-27,Client_1,asset_8,CAD,14.0,
2024-02-27,Client_1,Asset_4,AUD,114.0,
2024-02-27,Client_1,Asset_1,EUR,681.0,
2024-02-27,Client_1,Asset_6,USD,80.0,
2024-02-27,CLIENT_1,Asset_26,USD,555.0,
2024-02-27,Client_1,Asset_37,SEK,83.0,
2024-02-27,Client_1,Asset_50,AUD,787.0,
2024-02-27,Client_1,Asset_47,CAD,949.0,
2024-02-27,Client_1,Asset_27,USD,870.0,
2024-02-27,Client_1,Asset_30,USD,629.0,
2024-02-27,Client_1,Asset_16,SEK,303.0,
2024-02-27,Client_1,Asset_49,USD,317.0,
2024-02-27,Client_1,asset_44,USD,903.0,
2024-02-27,Client_1,Asset_12,USD,586.0,
27-02-2024,Client_1,Asset_45,USD,999.0,
2024-02-27,Client_1,Asset_28,USD,536.0,
2024-02-27,Client_1,Asset_21,EUR,368.0,
2024-02-27,Client_1,Asset_22,CHF,182.0,N/A
2024-02-27,Client_1,Asset_43,GBP,466.0,
2024-02-27,Client_1,Asset_41,JPY,335.0,
27-02-2024,Client_1,Asset_5,USD,-88.0,
2024-02-27,Client_1,Asset_9,USD,390.0,
2024-02-27,Client_1,Asset_32,GBP,814.0,
2024-02-28,Client_1,Asset_33,USD,164.0,
2024-02-28,Client_1,Asset_28,USD,42.0,
2024-02-28,Client_1,Asset_18,USD,285.0,
2024-02-28,Client_1,Asset_3,EUR,931.0,
2024-02-28,Client_1,Asset_34,USD,781.0,
2024-02-28,Client_1,Asset_46,EUR,204.0,
2024-02-28,Client_1,Asset_9,USD,825.0,
2024-02-28,CLIENT_1,Asset_32,gbp,0.0,
2024-02-28,Client_1,Asset_13,USD,62.0,
02/28/2024,Client_1,Asset_14,USD,700.0,
2024-02-28,Client_1,Asset_16,SEK,72.0,
2024-02-28,Client_1,Asset_15,USD,732.0,
2024-02-28,Client_1,Asset_23,CAD,829.0,
2024-02-28,Client_1,Asset_29,CAD,773.0,
2024-02-28,Client_1,Asset_37,SEK,456.0,
2024-02-28,Client_1,Asset_10,GBP,212.0,
2024-02-28,Client_1,Asset_21,EUR,638.0,
2024-02-28,Client_1,Asset_6,USD,197.0,
2024-02-28,Client_1,Asset_47,cad ,,
2024-02-28,Client_1,Asset_45,USD,932.0,
2024-02-28,Client_1,ASSET_20 ,USD,956.0,
2024-02-28,Client_1,Asset_2,USD,335.0,
2024-02-28,Client_1,asset_36,AUD,895.0,
28-02-2024,Client_1,Asset_17,CAD,695.0,
2024-02-28,Client_1,Asset_22,CHF,193.0,
2024-02-29,Client_1,Asset_49,USD,207.0,
2024-02-29,Client_1,Asset_27,USD,147.0,
2024-02-29,Client_1,Asset_22,CHF,985.0,
2024-02-29,Client_1,Asset_9,USD,929.0,
2024-02-29,Client_1,asset_8,cad,208.0,
2024-02-29,Client_1,Asset_24,USD,248.0,
02/29/2024,Client_1,Asset_30,USD,138.0,
2024-02-29,Client_1,Asset_46,EUR,743.0,
2024-02-29,Client_1,Asset_17,CAD,59.0,
2024-02-29,Client_1,Asset_42,GBP,349.0,
2024-02-29,Client_1,Asset_34,USD,749.0,irrelevant
2024-02-29,Client_1,Asset_18,USD,633.0,
2024-02-29,Client_1,Asset_10,GBP,69.0,
2024-02-29,Client_1,Asset_4,AUD,26.0,
2024-02-29,Client_1,Asset_11,AUD,538.0,
2024-02-29,Client_1,Asset_15,USD,906.0,
2024-02-29,Client_1,Asset_13,USD,388.0,
2024-02-29,Client_1,ASSET_36 ,AUD,299.0,
2024-02-29,Client_1,Asset_14,USD ,,
2024-02-29,Client_1,Asset_21,EUR,411.0,
2024-02-29,Client_1,Asset_26,USD,640.0,
2024-03-01,Client_1,Asset_42,GBP,138.0,
2024-03-01,Client_1,Asset_30,USD,363.0,
2024-03-01,Client_1,Asset_25,USD,146.0,
2024-03-01,Client_1,Asset_41,JPY,842.0,
2024-03-01,Client_1,Asset_15,USD,747.0,
2024-03-01,Client_1,Asset_47,CAD,533.0,irrelevant
2024-03-01,Client_1,Asset_7,JPY,756.0,
2024-03-01,Client_1,Asset_14,usd ,,
2024-03-01,Client_1,Asset_40,GBP,974.0,
2024-03-01,Client_1,Asset_11,AUD,617.0,
2024-03-01,client_1 ,Asset_49,USD,151.0,
03/01/2024,Client_1,ASSET_1,EUR,-5.0,
2024-03-01,Client_1,Asset_6,usd,116.0,
01-03-2024,Client_1,Asset_5,USD,874.0,
2024-03-01,Client_1,Asset_34,USD,530.0,
2024-03-04,Client_1,Asset_23,CAD,671.0,
2024-03-04,Client_1,Asset_20,USD,273.0,
2024-03-04,Client_1,Asset_10,gbp ,348.0,
2024-03-04,Client_1,Asset_4,AUD,636.0,
2024-03-04,Client_1,Asset_28,USD,315.0,
2024-03-04,Client_1,Asset_27,USD,284.0,
03/04/2024,Client_1,Asset_25,USD,769.0,
20240304,Client_1,Asset_5,USD,46.0,
2024-03-04,Client_1,Asset_40,GBP,962.0,
2024-03-04,Client_1,Asset_32,GBP,22.0,N/A
2024-03-04,Client_1,Asset_15,USD,833.0,
2024-03-04,Client_1,Asset_50,AUD,,
2024-03-04,Client_1,Asset_34,USD,632.0,
2024-03-04,Client_1,Asset_18,USD,763.0,
2024-03-04,Client_1,Asset_41,JPY,880.0,
2024-03-05,Client_1,Asset_42,gbp,315.0,
2024-03-05,Client_1,Asset_3,EUR,216.0,
2024-03-05,Client_1,Asset_45,USD,92.0,
2024-03-05,Client_1,Asset_17,CAD,347.0,
2024-03-05,Client_1,Asset_37,SEK,498.0,
2024-03-05,Client_1,asset_25,USD,750.0,irrelevant
2024-03-05,Client_1,Asset_27,USD,993.0,
2024-03-05,Client_1,Asset_5,USD,734.0,
2024-03-05,Client_1,Asset_4,AUD,250.0,
2024-03-05,Client_1,Asset_18,USD,989.0,
2024-03-05,Client_1,Asset_49,USD,40.0,
2024-03-05,Client_1,Asset_29,cad ,770.0,
2024-03-05,Client_1,Asset_35,USD,419.0,
20240305,Client_1,Asset_48,usd,79.0,
2024-03-05,Client_1,Asset_34,USD,742.0,
2024-03-05,Client_1,Asset_12,USD,355.0,
2024-03-05,Client_1,Asset_44,USD,85.0,
2024-03-05,CLIENT_1 ,Asset_21,EUR,590.0,
2024-03-05,Client_1,Asset_32,GBP,450.0,
2024-03-06,Client_1,Asset_32,GBP,884.0,
2024-03-06,Client_1,Asset_34,USD,96.0,
2024-03-06,Client_1,Asset_16,SEK,386.0,
2024-03-06,Client_1,Asset_29,cad,998.0,
2024-03-06,Client_1,Asset_19,CAD,489.0,
03/06/2024,Client_1,Asset_31,GBP,201.0,
2024-03-06,CLIENT_1 ,Asset_4,AUD,891.0,
2024-03-06,Client_1,Asset_41,JPY,832.0,
2024-03-06,Client_1,ASSET_46,EUR,0.0,
03/06/2024,Client_1,Asset_33,USD,892.0,
2024-03-06,Client_1,Asset_1,EUR,143.0,
2024-03-06,Client_1,Asset_20,USD,230.0,
2024-03-06,Client_1,Asset_49,USD,550.0,
2024-03-06,Client_1,Asset_26,USD,610.0,
2024-03-06,Client_1,Asset_6,USD,542.0,
20240306,Client_1,Asset_35,USD,680.0,
2024-03-06,Client_1,Asset_12,USD,424.0,
2024-03-06,Client_1,Asset_37,sek,453.0,
2024-03-06,Client_1,ASSET_47,CAD,45.0,
2024-03-07,Client_1,Asset_29,CAD,675.0,
2024-03-07,Client_1,Asset_14,USD,302.0,
03/07/2024,Client_1,Asset_4,AUD,367.0,
20240307,Client_1,Asset_49,USD,507.0,
2024-03-07,Client_1,Asset_7,JPY,449.0,
2024-03-07,Client_1,ASSET_15,USD,303.0,
07-03-2024,Client_1,Asset_50,AUD,265.0,
2024-03-07,Client_1,Asset_34,USD,95.0,
03/07/2024,client_1 ,Asset_24,USD,999.0,
2024-03-07,Client_1,Asset_28,USD,183.0,
2024-03-07,Client_1,Asset_16,SEK,674.0,
2024-03-07,Client_1,Asset_19,CAD,592.0,
2024-03-07,CLIENT_1,Asset_37,SEK,116.0,
07-03-2024,Client_1,Asset_20,USD,431.0,
2024-03-07,Client_1,Asset_38,USD,806.0,N/A
2024-03-07,Client_1,Asset_22,CHF,289.0,
2024-03-07,CLIENT_1,Asset_6,USD,590.0,
2024-03-07,Client_1,ASSET_11,AUD,640.0,
2024-03-07,Client_1,Asset_5,USD,228.0,
2024-03-07,Client_1,Asset_21,EUR,212.0,
2024-03-07,Client_1,Asset_27,USD,218.0,
20240307,Client_1,Asset_41,JPY,465.0,
2024-03-07,Client_1,ASSET_2 ,USD,908.0,
2024-03-08,Client_1,Asset_46,EUR,479.0,
2024-03-08,Client_1,Asset_34,USD,614.0,
2024-03-08,Client_1,Asset_31,GBP,568.0,
2024-03-08,Client_1,Asset_17,CAD,569.0,
2024-03-08,Client_1,Asset_15,USD,428.0,
20240308,Client_1,Asset_30,USD,513.0,
08-03-2024,Client_1,Asset_37,SEK,756.0,
2024-03-08,Client_1,Asset_42,GBP,687.0,
2024-03-08,Client_1,Asset_38,USD,891.0,
2024-03-08,Client_1,Asset_19,CAD,677.0,
03/08/2024,Client_1,Asset_43,GBP,188.0,
2024-03-08,Client_1,Asset_21,EUR,716.0,
2024-03-08,Client_1,Asset_25,USD,668.0,
2024-03-08,Client_1,Asset_27,USD,188.0,
2024-03-08,Client_1,Asset_12,USD,407.0,N/A
2024-03-08,Client_1,Asset_48,USD,894.0,
2024-03-08,Client_1,Asset_9,USD,474.0,
2024-03-08,Client_1,Asset_2,USD,901.0,
2024-03-08,Client_1,Asset_14,USD,591.0,
2024-03-08,Client_1,Asset_11,AUD,284.0,
2024-03-11,client_1 ,ASSET_49 ,USD,84.0,
2024-03-11,Client_1,Asset_45,USD,280.0,
2024-03-11,Client_1,Asset_29,cad,453.0,
2024-03-11,Client_1,Asset_27,USD,368.0,
2024-03-11,Client_1,Asset_32,GBP,992.0,
2024-03-11,Client_1,Asset_10,GBP,771.0,
2024-03-11,Client_1,Asset_38,USD,829.0,
2024-03-11,Client_1,Asset_17,cad ,98.0,
2024-03-11,Client_1,Asset_22,CHF,983.0,
2024-03-11,Client_1,Asset_3,EUR,255.0,
2024-03-11,Client_1,Asset_16,SEK,0.0,
2024-03-11,CLIENT_1 ,Asset_18,USD,581.0,
2024-03-11,Client_1,Asset_25,USD,187.0,
2024-03-11,Client_1,Asset_14,USD,793.0,irrelevant
2024-03-11,Client_1,Asset_36,AUD,489.0,
2024-03-11,Client_1,Asset_44,USD,140.0,
2024-03-11,Client_1,Asset_35,USD,190.0,
2024-03-11,Client_1,asset_20,USD,674.0,
2024-03-11,Client_1,Asset_5,USD,356.0,
2024-03-11,client_1,ASSET_41,JPY,90.0,
2024-03-12,Client_1,Asset_5,USD,621.0,
2024-03-12,Client_1,Asset_31,GBP,251.0,
2024-03-12,Client_1,Asset_21,eur,759.0,
2024-03-12,Client_1,Asset_42,GBP,600.0,
2024-03-12,Client_1,Asset_25,USD,921.0,
2024-03-12,Client_1,Asset_16,SEK,107.0,N/A
2024-03-12,Client_1,Asset_22,CHF,11.0,
20240312,Client_1,Asset_49,USD,457.0,
2024-03-12,CLIENT_1,Asset_19,CAD,351.0,
2024-03-12,Client_1,ASSET_8,CAD,994.0,
2024-03-12,Client_1,Asset_13,USD,282.0,
2024-03-12,Client_1,Asset_10,GBP,867.0,
2024-03-12,Client_1,Asset_20,USD,861.0,
2024-03-12,Client_1,Asset_30,USD,800.0,
12-03-2024,Client_1,Asset_37,sek ,232.0,
03/12/2024,Client_1,Asset_9,USD,393.0,
2024-03-12,Client_1,Asset_6,USD,232.0,
2024-03-12,Client_1,Asset_28,USD ,673.0,
2024-03-12,Client_1,ASSET_32 ,GBP,181.0,
2024-03-12,Client_1,Asset_18,USD,164.0,
2024-03-12,Client_1,Asset_23,CAD,276.0,
2024-03-12,Client_1,Asset_36,AUD,628.0,
2024-03-12,Client_1,Asset_33,USD,295.0,
