date,asset,currency,price,notes
2024-06-26,Asset_5,USD,77.1,
2024-06-27,Asset_5,USD,76.61,
06/28/2024,Asset_5,USD,77.07,
2024-01-01,Asset_6,USD,141.51,
2024-01-02,Asset_6,USD,141.98,
2024-01-03,ASSET_6 ,USD,144.58,
2024-01-04,Asset_6,USD,142.75,
2024-01-05,Asset_6,USD,144.65,
2024-01-08,Asset_6,USD,147.33,
2024-01-09,Asset_6,USD,146.29,
2024-01-10,Asset_6,USD,147.15,
2024-01-11,Asset_6,USD,154.24,
2024-01-12,Asset_6,USD,151.47,
2024-01-15,Asset_6,USD,146.38,
2024-01-16,asset_6 ,USD,145.77,
2024-01-17,Asset_6,USD,146.46,
2024-01-18,Asset_6,USD,146.9,
19-01-2024,Asset_6,USD,148.41,
2024-01-22,Asset_6,USD,146.91,
2024-01-23,Asset_6,USD,146.42,
2024-01-24,asset_6,USD,144.16,
01/25/2024,Asset_6,USD,146.93,
2024-01-26,Asset_6,USD,147.39,
2024-01-29,Asset_6,USD,144.49,
2024-01-30,Asset_6,USD,143.71,
2024-01-31,Asset_6,USD,142.69,
2024-02-01,Asset_6,USD,150.38,
02/02/2024,Asset_6,USD,149.06,
02/05/2024,Asset_6,USD,146.09,
2024-02-06,Asset_6,USD,145.92,
07-02-2024,Asset_6,USD,144.54,
08-02-2024,Asset_6,USD,137.85,
2024-02-09,Asset_6,USD,141.91,
2024-02-12,Asset_6,USD,141.54,
2024-02-13,asset_6,USD,139.36,
2024-02-14,Asset_6,USD,143.44,
2024-02-15,Asset_6,USD,133.89,
2024-02-16,Asset_6,USD,132.88,
2024-02-19,Asset_6,USD,139.17,
2024-02-20,Asset_6,USD,141.55,Updated
2024-02-21,Asset_6,USD,143.11,
2024-02-22,Asset_6,USD,138.48,
2024-02-23,Asset_6,USD,142.68,
2024-02-26,Asset_6,USD,143.07,
2024-02-27,Asset_6,USD ,146.74,
2024-02-28,Asset_6,USD,146.09,
2024-02-29,Asset_6,usd,146.39,
2024-03-01,asset_6 ,USD,152.75,Check
2024-03-04,Asset_6,USD,156.95,Check
2024-03-05,Asset_6,USD,156.62,
2024-03-06,Asset_6,USD,152.22,
2024-03-07,Asset_6,usd ,157.8,
2024-03-08,Asset_6,USD,155.01,
2024-03-11,Asset_6,USD,155.37,
2024-03-12,Asset_6,USD,154.21,
2024-03-13,Asset_6,USD,153.34,
2024-03-14,Asset_6,USD,153.06,
2024-03-15,Asset_6,USD,146.38,
18-03-2024,asset_6 ,USD,148.04,
2024-03-19,Asset_6,USD,147.55,
20-03-2024,Asset_6,USD,148.73,
2024-03-21,Asset_6,USD,148.24,
2024-03-22,Asset_6,usd,150.36,
2024-03-25,Asset_6,USD,146.96,Check
03/26/2024,Asset_6,USD,144.51,
2024-03-27,Asset_6,USD,141.91,
28-03-2024,Asset_6,USD,139.96,
2024-03-29,Asset_6,USD,143.39,
2024-04-01,ASSET_6,USD ,141.04,
2024-04-02,Asset_6,usd,138.48,
2024-04-03,Asset_6,USD,139.73,
2024-04-04,Asset_6,USD,143.13,
2024-04-05,Asset_6,usd ,144.96,
2024-04-08,Asset_6,USD,146.83,
2024-04-09,Asset_6,USD,143.32,
2024-04-10,Asset_6,USD,145.36,
2024-04-11,Asset_6,USD,148.14,
2024-04-12,Asset_6,USD,144.27,
2024-04-15,Asset_6,USD,143.38,
2024-04-16,Asset_6,USD,142.75,
2024-04-17,Asset_6,USD,146.3,
2024-04-18,Asset_6,USD,149.67,
2024-04-19,Asset_6,USD,153920.0,
2024-04-22,Asset_6,USD,153.97,
2024-04-23,Asset_6,USD,146.75,
2024-04-24,Asset_6,USD,147.3,
2024-04-25,Asset_6,USD,145.63,
2024-04-26,Asset_6,USD,147.51,Check
2024-04-29,Asset_6,usd,148.56,
2024-04-30,ASSET_6,USD,148.88,
2024-05-01,Asset_6,USD,146.33,
20240502,Asset_6,USD,146.2,
2024-05-03,Asset_6,USD,146.03,
2024-05-06,Asset_6,USD,148.19,
2024-05-07,Asset_6,USD,145.58,
2024-05-08,Asset_6,USD,144.47,
2024-05-09,Asset_6,USD,147.77,
2024-05-10,Asset_6,USD,146.06,
2024-05-13,Asset_6,USD,148.19,
2024-05-14,Asset_6,USD,151.6,
2024-05-15,Asset_6,USD,152.96,
2024-05-16,Asset_6,USD,158.19,
2024-05-17,asset_6 ,USD,157.24,
2024-05-20,Asset_6,USD,160.89,
2024-05-21,Asset_6,USD,161.93,
2024-05-22,Asset_6,USD,160.48,
23-05-2024,Asset_6,USD,164.67,
2024-05-24,Asset_6,USD,166.51,
2024-05-27,Asset_6,USD,171.8,
2024-05-28,Asset_6,USD,167.54,
2024-05-29,Asset_6,USD,,
2024-05-30,ASSET_6,USD,168.46,
2024-05-31,Asset_6,USD,165.07,
2024-06-03,Asset_6,USD ,164.25,
2024-06-04,Asset_6,USD,170.08,
2024-06-05,Asset_6,USD,171.64,
2024-06-06,Asset_6,USD,169.81,
2024-06-07,ASSET_6 ,USD,168.51,
2024-06-10,Asset_6,USD,168.06,Check
2024-06-11,Asset_6,USD,172.03,
2024-06-12,Asset_6,USD,170.71,
2024-06-13,Asset_6,USD,171.45,
2024-06-14,Asset_6,USD,172.01,
06/17/2024,Asset_6,USD,169.67,
2024-06-18,Asset_6,USD,160.62,
2024-06-19,Asset_6,USD,157.49,
2024-06-20,Asset_6,USD,155.47,
2024-06-21,Asset_6,USD,155.75,
2024-06-24,Asset_6,USD,152.2,
2024-06-25,asset_6 ,USD,152.14,
2024-06-26,Asset_6,USD,155.22,
2024-06-27,ASSET_6 ,USD,153.32,
2024-06-28,asset_6,USD,149.15,
2024-01-01,asset_7 ,JPY,3200.74,
2024-01-02,Asset_7,JPY,3116.87,
2024-01-03,Asset_7,JPY,,
2024-01-04,Asset_7,JPY,3175.05,
2024-01-05,Asset_7,JPY,3200.58,
2024-01-08,Asset_7,jpy,3279.18,
2024-01-09,Asset_7,JPY,3256.41,
2024-01-10,Asset_7,JPY,,
2024-01-11,Asset_7,JPY,3287.05,
2024-01-12,Asset_7,JPY,3427.96,
2024-01-15,Asset_7,JPY,3526.78,
2024-01-16,ASSET_7,JPY,3496.59,
2024-01-17,Asset_7,JPY,3573.1,
01/18/2024,Asset_7,JPY,3440.97,
2024-01-19,Asset_7,jpy,3533.78,
2024-01-22,ASSET_7,JPY,3568.15,
2024-01-23,Asset_7,JPY,3589.02,
2024-01-24,Asset_7,JPY,3634.02,
2024-01-25,ASSET_7 ,JPY,3610.68,
2024-01-26,Asset_7,JPY,3762.98,
2024-01-29,Asset_7,JPY,3785.4,
2024-01-30,Asset_7,JPY,3731.09,
2024-01-31,Asset_7,JPY,3744.16,
2024-02-01,Asset_7,JPY,3752.05,
02/02/2024,Asset_7,JPY,3717.86,
2024-02-05,Asset_7,JPY,3670.74,
2024-02-06,asset_7,JPY,3729.84,
2024-02-07,Asset_7,JPY,3771.15,
20240208,Asset_7,jpy,3770.66,Updated
2024-02-09,Asset_7,JPY,3592.57,
2024-02-12,Asset_7,JPY,3535.85,
2024-02-13,Asset_7,JPY,3494.08,
2024-02-14,Asset_7,JPY,3399.03,
2024-02-15,Asset_7,JPY,3503.65,
2024-02-16,Asset_7,JPY,3397.61,
2024-02-19,Asset_7,JPY,3463.87,
2024-02-20,Asset_7,JPY,3408.43,
2024-02-21,Asset_7,JPY,3384.04,
2024-02-22,Asset_7,JPY,3436.35,
2024-02-23,Asset_7,JPY,3316.65,
2024-02-26,Asset_7,JPY,3327.06,
2024-02-27,Asset_7,JPY,3280.26,
2024-02-28,Asset_7,JPY,3295.18,
2024-02-29,Asset_7,JPY,3337.44,
2024-03-01,Asset_7,JPY,3365.88,
2024-03-04,Asset_7,JPY,3363.58,
05-03-2024,asset_7 ,JPY,3357.83,
06-03-2024,Asset_7,JPY,3302.43,
2024-03-07,Asset_7,JPY,3275.44,
2024-03-08,Asset_7,JPY,3247.3,
2024-03-11,Asset_7,JPY,3250.94,
2024-03-12,Asset_7,JPY,3089.23,
2024-03-13,ASSET_7,JPY,3030.58,
2024-03-14,Asset_7,JPY,3011.11,Updated
2024-03-15,Asset_7,JPY,3127.22,
2024-03-18,Asset_7,JPY,3093.34,
2024-03-19,Asset_7,JPY,3150.62,
2024-03-20,Asset_7,JPY,3211.89,
2024-03-21,Asset_7,JPY,3196.44,
2024-03-22,Asset_7,JPY,3339.16,
2024-03-25,Asset_7,JPY,3426.83,
2024-03-26,Asset_7,JPY,3505.46,
2024-03-27,Asset_7,JPY,3408.64,
2024-03-28,Asset_7,JPY,3373.55,
2024-03-29,Asset_7,JPY,3283.88,
2024-04-01,Asset_7,JPY,3325.01,
2024-04-02,Asset_7,JPY,3437.86,
2024-04-03,Asset_7,JPY,3496.21,
2024-04-04,Asset_7,JPY,3600.53,
2024-04-05,Asset_7,JPY,3595.36,
2024-04-08,Asset_7,JPY,3605.89,
2024-04-09,Asset_7,JPY,3626.29,
2024-04-10,Asset_7,JPY,3683.28,
2024-04-11,Asset_7,JPY,3740.25,
2024-04-12,Asset_7,JPY,3834.03,
2024-04-15,Asset_7,JPY,3856.75,
2024-04-16,Asset_7,JPY,3846.52,
04/17/2024,Asset_7,JPY,3809.09,
2024-04-18,Asset_7,JPY,3793.21,
2024-04-19,Asset_7,JPY,3780.72,
2024-04-22,Asset_7,JPY,3759.66,
2024-04-23,Asset_7,JPY,3613.95,
2024-04-24,Asset_7,JPY,3540.05,
25-04-2024,Asset_7,JPY,3491.32,
2024-04-26,Asset_7,JPY,3493.24,
2024-04-29,Asset_7,JPY,3500.01,
2024-04-30,ASSET_7,JPY,3561.32,
2024-05-01,Asset_7,JPY,3731.81,
2024-05-02,Asset_7,JPY,3820.13,
2024-05-03,Asset_7,JPY,3933.98,
2024-05-06,Asset_7,JPY,3938.35,
2024-05-07,Asset_7,JPY,4068.94,
2024-05-08,Asset_7,JPY,4094.36,
2024-05-09,asset_7,JPY,4077.8,
2024-05-10,Asset_7,JPY,4025.95,
2024-05-13,Asset_7,JPY,3983.43,
2024-05-14,asset_7,JPY,3804.45,
2024-05-15,Asset_7,JPY,3821.29,Check
2024-05-16,Asset_7,JPY,3961.76,
2024-05-17,Asset_7,JPY,4087.16,
2024-05-20,Asset_7,JPY,4124.13,
2024-05-21,Asset_7,JPY,4239.31,
2024-05-22,ASSET_7 ,JPY,4153.18,
2024-05-23,Asset_7,JPY,3982.83,
2024-05-24,Asset_7,JPY,3916.59,
2024-05-27,Asset_7,JPY,3938.84,
05/28/2024,Asset_7,JPY,3919.16,
2024-05-29,Asset_7,JPY,4017.14,
2024-05-30,Asset_7,JPY,4088.91,
2024-05-31,asset_7,jpy,4274.71,
2024-06-03,Asset_7,JPY,4193.06,
2024-06-04,Asset_7,JPY,4251.22,
2024-06-05,Asset_7,JPY,4306.63,
2024-06-06,Asset_7,JPY,4302.46,
2024-06-07,Asset_7,JPY,4361.0,
2024-06-10,Asset_7,JPY,4292.66,
2024-06-11,Asset_7,JPY,4341.34,
20240612,Asset_7,JPY,4354.11,
2024-06-13,Asset_7,JPY,4404.44,
2024-06-14,Asset_7,JPY,4479.39,
2024-06-17,Asset_7,JPY,4450.92,
2024-06-18,Asset_7,JPY,4353.16,
2024-06-19,Asset_7,JPY,4604.68,
2024-06-20,Asset_7,JPY,4574.68,
2024-06-21,Asset_7,JPY,4680.99,
2024-06-24,Asset_7,JPY,4712.37,
2024-06-25,Asset_7,JPY,4761.92,
2024-06-26,Asset_7,JPY,4706.57,Updated
2024-06-27,Asset_7,JPY,4884.24,
2024-06-28,Asset_7,JPY,4875.81,
2024-01-01,Asset_8,CAD,94.58,
2024-01-02,asset_8,CAD,96.93,Check
2024-01-03,Asset_8,CAD,95.82,
2024-01-04,Asset_8,CAD,100.17,
2024-01-05,Asset_8,CAD,98.23,
2024-01-08,Asset_8,CAD,99.39,
2024-01-09,Asset_8,CAD,99.93,
2024-01-10,Asset_8,CAD ,100.14,
2024-01-11,Asset_8,CAD,100.6,
2024-01-12,Asset_8,cad,98.7,
2024-01-15,Asset_8,CAD,99.35,
2024-01-16,Asset_8,CAD,98.79,
2024-01-17,Asset_8,CAD,97.36,
2024-01-18,Asset_8,CAD,99.06,
2024-01-19,Asset_8,CAD,98.21,
2024-01-22,Asset_8,CAD,97.61,
2024-01-23,Asset_8,CAD,96.81,
2024-01-24,Asset_8,CAD,97.2,
2024-01-25,Asset_8,CAD,97.58,
2024-01-26,Asset_8,CAD,98.31,
2024-01-29,Asset_8,CAD,98.71,
2024-01-30,Asset_8,CAD,99.32,
2024-01-31,Asset_8,CAD,101.05,
2024-02-01,Asset_8,CAD,102.74,
2024-02-02,Asset_8,CAD,104.64,
2024-02-05,Asset_8,CAD,103.86,
2024-02-06,Asset_8,CAD,99.65,
2024-02-07,Asset_8,CAD,98.81,
2024-02-08,Asset_8,CAD,99.78,
2024-02-09,Asset_8,CAD,100.67,
2024-02-12,Asset_8,CAD,99.31,
2024-02-13,Asset_8,CAD,98.45,
2024-02-14,Asset_8,CAD,96.46,
2024-02-15,Asset_8,CAD,97.33,
2024-02-16,Asset_8,CAD,97.85,
2024-02-19,Asset_8,CAD,98.88,
2024-02-20,Asset_8,CAD,99.19,
2024-02-21,Asset_8,CAD,95.9,
2024-02-22,Asset_8,CAD,95.5,
2024-02-23,Asset_8,CAD,98.63,
2024-02-26,Asset_8,CAD,97.11,
2024-02-27,Asset_8,CAD,92.58,
2024-02-28,Asset_8,CAD,91.62,
2024-02-29,Asset_8,CAD,94.63,
2024-03-01,asset_8 ,CAD,95.38,
2024-03-04,Asset_8,CAD,92.62,
2024-03-05,Asset_8,CAD,91.61,
2024-03-06,Asset_8,CAD,90.77,
2024-03-07,Asset_8,CAD,93.27,
2024-03-08,Asset_8,CAD,95.25,
2024-03-11,Asset_8,CAD,93.02,
2024-03-12,Asset_8,CAD,93.12,
2024-03-13,Asset_8,CAD,93.5,
2024-03-14,Asset_8,CAD,89.31,
2024-03-15,Asset_8,CAD,89.36,
2024-03-18,Asset_8,CAD,86.44,
19-03-2024,Asset_8,CAD,85.24,
2024-03-20,Asset_8,CAD,82.97,
2024-03-21,Asset_8,CAD,83.08,
2024-03-22,Asset_8,CAD,80.77,
2024-03-25,Asset_8,CAD,81.04,
2024-03-26,Asset_8,CAD,82.31,
2024-03-27,Asset_8,cad,82.31,
2024-03-28,Asset_8,CAD,83.3,
2024-03-29,Asset_8,CAD,82.94,
2024-04-01,Asset_8,CAD,84.37,
2024-04-02,Asset_8,CAD,83.69,
2024-04-03,Asset_8,CAD,82920.0,
2024-04-04,ASSET_8 ,CAD,85.23,Updated
2024-04-05,Asset_8,CAD,87.97,
2024-04-08,Asset_8,CAD,89.22,Check
2024-04-09,Asset_8,CAD,89.33,
2024-04-10,Asset_8,CAD,89.3,
2024-04-11,Asset_8,cad,90.14,
2024-04-12,Asset_8,CAD,88.57,
2024-04-15,Asset_8,CAD,89.99,
2024-04-16,Asset_8,CAD,89.93,
2024-04-17,Asset_8,CAD,89.88,
2024-04-18,Asset_8,CAD,92.15,
2024-04-19,Asset_8,CAD,93.2,
2024-04-22,Asset_8,CAD,94.16,
2024-04-23,Asset_8,CAD,93.16,
2024-04-24,Asset_8,CAD,92.55,
2024-04-25,asset_8 ,CAD,-90.74,
2024-04-26,Asset_8,CAD,88.87,
29-04-2024,Asset_8,CAD,85.45,
2024-04-30,Asset_8,CAD ,0.0,
2024-05-01,Asset_8,CAD,84.74,
2024-05-02,Asset_8,CAD,84.66,
2024-05-03,Asset_8,CAD,85.32,
2024-05-06,Asset_8,CAD,86.5,
2024-05-07,Asset_8,CAD,86.55,Check
08-05-2024,Asset_8,CAD,86.57,
2024-05-09,Asset_8,CAD,87.35,
2024-05-10,asset_8 ,CAD,84.01,
2024-05-13,Asset_8,CAD,82.27,
2024-05-14,Asset_8,CAD,82.17,
2024-05-15,Asset_8,CAD,81.55,
2024-05-16,Asset_8,CAD,82.62,
2024-05-17,ASSET_8,CAD ,79.82,
2024-05-20,Asset_8,CAD,82.16,
2024-05-21,Asset_8,cad,82.09,
2024-05-22,Asset_8,CAD,80.99,
2024-05-23,Asset_8,CAD,79.57,
2024-05-24,Asset_8,CAD,80.92,
2024-05-27,Asset_8,CAD,83.16,
2024-05-28,Asset_8,CAD,82.19,
29-05-2024,Asset_8,CAD,81.76,
2024-05-30,Asset_8,CAD,79.38,
2024-05-31,Asset_8,CAD,80.39,
2024-06-03,Asset_8,CAD,82.72,
2024-06-04,Asset_8,CAD,82.36,
2024-06-05,Asset_8,CAD,81.47,
2024-06-06,Asset_8,CAD,79.85,
2024-06-07,Asset_8,CAD,79.73,
2024-06-10,Asset_8,CAD,80.13,
2024-06-11,Asset_8,CAD,81.43,
2024-06-12,Asset_8,CAD,83.96,
2024-06-13,Asset_8,CAD,83.53,
2024-06-14,Asset_8,CAD,82.13,
2024-06-17,Asset_8,CAD,83.04,
2024-06-18,Asset_8,CAD,84.19,
2024-06-19,Asset_8,CAD,84.19,
2024-06-20,Asset_8,CAD,83.43,
2024-06-21,Asset_8,CAD,82.15,
2024-06-24,Asset_8,CAD,82.47,
2024-06-25,Asset_8,CAD,81.02,
06/26/2024,Asset_8,CAD,81.21,
2024-06-27,Asset_8,CAD,80.62,
20240628,Asset_8,CAD,79.44,
2024-01-01,Asset_9,USD,100.31,
2024-01-02,Asset_9,USD,103.67,
2024-01-03,Asset_9,USD,102.69,
2024-01-04,Asset_9,USD,102.5,
2024-01-05,Asset_9,USD,101.93,
2024-01-08,Asset_9,USD,101.77,
2024-01-09,Asset_9,USD,102.38,
2024-01-10,Asset_9,USD,100.86,
2024-01-11,Asset_9,USD,-97.66,
12-01-2024,Asset_9,USD,97.45,
2024-01-15,Asset_9,USD,97.07,
2024-01-16,ASSET_9 ,USD,99.48,
2024-01-17,asset_9,USD,97.52,
2024-01-18,Asset_9,USD,98.67,
2024-01-19,Asset_9,USD,97.57,
2024-01-22,Asset_9,USD,98.5,
2024-01-23,Asset_9,USD,98.41,
24-01-2024,Asset_9,USD,99.67,
2024-01-25,Asset_9,USD,100.37,
2024-01-26,Asset_9,USD,105.23,Updated
2024-01-29,Asset_9,USD,105.33,
2024-01-30,Asset_9,usd ,101.36,
2024-01-31,Asset_9,USD,103.54,
2024-02-01,Asset_9,USD,,
2024-02-02,Asset_9,USD,102.48,
2024-02-05,Asset_9,USD,101.42,
2024-02-06,Asset_9,USD,99.51,
2024-02-07,asset_9,USD,96.25,
2024-02-08,Asset_9,USD,98.01,
20240209,Asset_9,USD,98.44,
2024-02-12,Asset_9,USD,97.74,
2024-02-13,Asset_9,USD,97.92,
2024-02-14,Asset_9,USD,99.01,
2024-02-15,Asset_9,USD,98.34,
2024-02-16,Asset_9,USD,96.67,
2024-02-19,Asset_9,USD,98.61,
2024-02-20,Asset_9,USD,99.15,
2024-02-21,Asset_9,USD,0.0,
2024-02-22,Asset_9,USD,,Updated
2024-02-23,ASSET_9 ,USD,99.28,
2024-02-26,Asset_9,USD,103.76,
2024-02-27,Asset_9,USD,105.48,
2024-02-28,Asset_9,USD ,102.94,
29-02-2024,Asset_9,USD,106.58,
2024-03-01,Asset_9,usd ,108.69,
2024-03-04,Asset_9,USD ,105.54,
2024-03-05,Asset_9,USD,103.36,
2024-03-06,ASSET_9,USD,104.9,
2024-03-07,Asset_9,usd,103.88,
2024-03-08,Asset_9,USD,103.32,
2024-03-11,Asset_9,USD,102.46,
03/12/2024,Asset_9,USD,-104.95,
2024-03-13,Asset_9,USD,106.21,
2024-03-14,Asset_9,USD,106.86,
2024-03-15,ASSET_9 ,USD,104.8,
2024-03-18,Asset_9,USD,105.9,
2024-03-19,Asset_9,USD,106.61,
2024-03-20,Asset_9,USD,107.79,
2024-03-21,Asset_9,USD,111.14,
2024-03-22,ASSET_9,USD,108.09,
25-03-2024,Asset_9,USD,106.84,
2024-03-26,ASSET_9,USD,106.64,
2024-03-27,Asset_9,USD,101.99,Updated
2024-03-28,Asset_9,USD,100.1,
2024-03-29,Asset_9,USD,99.83,
01-04-2024,Asset_9,USD,99.97,
2024-04-02,Asset_9,USD,100.48,
2024-04-03,Asset_9,USD,98.3,
04-04-2024,Asset_9,USD,96.34,
2024-04-05,Asset_9,USD,99.01,
2024-04-08,ASSET_9,USD,100.51,
2024-04-09,Asset_9,USD,101.86,
2024-04-10,Asset_9,USD,103.79,
2024-04-11,Asset_9,USD,104.1,
2024-04-12,Asset_9,USD,105.94,
2024-04-15,Asset_9,USD,103.84,
2024-04-16,Asset_9,USD,104.99,
2024-04-17,Asset_9,USD,104.75,
2024-04-18,Asset_9,USD,100.59,
20240419,asset_9 ,USD,101.31,
2024-04-22,asset_9 ,USD,100.56,
2024-04-23,Asset_9,USD,102.07,
2024-04-24,Asset_9,USD,100.36,
2024-04-25,Asset_9,USD,97.02,
2024-04-26,Asset_9,USD,100.59,
2024-04-29,Asset_9,USD,105.41,
2024-04-30,ASSET_9,USD,107.73,
2024-05-01,Asset_9,USD,110.4,
2024-05-02,ASSET_9,USD,106.66,
2024-05-03,ASSET_9 ,USD,104.51,
05/06/2024,Asset_9,USD,101.06,
2024-05-07,Asset_9,usd,103.37,
2024-05-08,Asset_9,USD,104.98,
2024-05-09,Asset_9,USD,104.68,
2024-05-10,Asset_9,USD,102.51,
2024-05-13,ASSET_9 ,USD,101.72,
2024-05-14,Asset_9,USD,101.61,
2024-05-15,Asset_9,USD,100.31,
2024-05-16,Asset_9,USD,100.87,
05/17/2024,Asset_9,USD,102.76,
2024-05-20,Asset_9,USD,98.59,Updated
2024-05-21,Asset_9,USD,97.81,
20240522,Asset_9,USD,99.56,
2024-05-23,Asset_9,usd ,99.81,
2024-05-24,Asset_9,USD,100.28,
27-05-2024,Asset_9,USD,102.25,
2024-05-28,Asset_9,USD,103.03,
05/29/2024,Asset_9,USD,0.0,
2024-05-30,Asset_9,USD,107.18,
2024-05-31,Asset_9,USD,106.88,
2024-06-03,Asset_9,USD,106.49,
2024-06-04,Asset_9,USD,110.71,
20240605,asset_9 ,USD,112.44,
06/06/2024,Asset_9,USD,117.63,
2024-06-07,Asset_9,USD,117.85,
10-06-2024,Asset_9,USD,119.54,
06/11/2024,Asset_9,USD,118.78,
2024-06-12,Asset_9,USD,126.42,
2024-06-13,Asset_9,USD,126.73,
2024-06-14,Asset_9,USD,124.79,
2024-06-17,Asset_9,USD,127.86,
2024-06-18,Asset_9,USD,131.3,
2024-06-19,Asset_9,USD,135.16,
2024-06-20,Asset_9,USD,133.31,
2024-06-21,ASSET_9,USD,135.69,
2024-06-24,Asset_9,USD,135.28,
2024-06-25,ASSET_9 ,USD,137.27,
2024-06-26,Asset_9,USD,137.36,
2024-06-27,Asset_9,USD,135.47,
2024-06-28,Asset_9,USD,136.05,
2024-01-01,Asset_10,GBP,138.48,
01/02/2024,Asset_10,GBP,140.59,
2024-01-03,Asset_10,GBP,136.84,
2024-01-04,Asset_10,GBP,136.99,
2024-01-05,Asset_10,GBP,136.65,
2024-01-08,asset_10 ,GBP,134.0,
2024-01-09,Asset_10,GBP,132.18,
2024-01-10,Asset_10,GBP,129.82,
2024-01-11,Asset_10,GBP,,
2024-01-12,Asset_10,GBP,128.59,
15-01-2024,Asset_10,GBP,130.67,
2024-01-16,Asset_10,GBP,130.02,
2024-01-17,Asset_10,GBP,132.2,
2024-01-18,ASSET_10 ,GBP,132.94,
2024-01-19,Asset_10,GBP,133.31,
01/22/2024,Asset_10,GBP,130.5,
2024-01-23,Asset_10,GBP,130.78,
2024-01-24,Asset_10,GBP,131.22,Check
2024-01-25,asset_10 ,GBP,134.67,
2024-01-26,Asset_10,GBP,131.23,
2024-01-29,Asset_10,GBP,132.7,
2024-01-30,Asset_10,GBP,133.87,
2024-01-31,Asset_10,GBP,139.21,
01-02-2024,Asset_10,gbp ,139.34,
2024-02-02,Asset_10,GBP,144.03,
2024-02-05,Asset_10,GBP,144.63,
2024-02-06,Asset_10,GBP,143.16,
2024-02-07,Asset_10,GBP,141.68,
2024-02-08,Asset_10,GBP,143.73,
2024-02-09,Asset_10,GBP,140.55,
2024-02-12,asset_10,GBP,141.67,
2024-02-13,Asset_10,GBP,144.54,
2024-02-14,Asset_10,GBP,143.57,
2024-02-15,ASSET_10,GBP,141.5,
2024-02-16,asset_10 ,GBP,147.21,
2024-02-19,Asset_10,GBP,144.42,
2024-02-20,Asset_10,GBP,,
2024-02-21,Asset_10,GBP,139.95,
2024-02-22,Asset_10,GBP,140.13,
2024-02-23,Asset_10,GBP,140.46,
2024-02-26,Asset_10,GBP,141.4,
2024-02-27,Asset_10,gbp,138.3,
2024-02-28,Asset_10,GBP,135.64,
2024-02-29,Asset_10,GBP,135.22,
2024-03-01,Asset_10,GBP,137.32,
2024-03-04,Asset_10,GBP,135.02,
2024-03-05,Asset_10,GBP,132.55,
2024-03-06,Asset_10,GBP,133.75,
2024-03-07,Asset_10,GBP,132.17,
2024-03-08,Asset_10,GBP,137.12,
2024-03-11,Asset_10,GBP,138.61,
2024-03-12,Asset_10,GBP,136.0,
2024-03-13,ASSET_10 ,GBP,133.72,
2024-03-14,Asset_10,GBP,132.29,
2024-03-15,Asset_10,GBP,133.75,
2024-03-18,Asset_10,GBP,129.57,
20240319,Asset_10,GBP,129.52,
2024-03-20,Asset_10,GBP,125.36,
2024-03-21,Asset_10,GBP,123.18,
2024-03-22,Asset_10,GBP,122.09,
03/25/2024,Asset_10,gbp ,123.72,
2024-03-26,Asset_10,GBP,126.1,
2024-03-27,Asset_10,GBP,128.54,
2024-03-28,Asset_10,GBP,126.59,
2024-03-29,ASSET_10,GBP,125.65,
2024-04-01,Asset_10,GBP,128.19,
02-04-2024,Asset_10,GBP,132.58,
2024-04-03,Asset_10,GBP,135.88,
2024-04-04,Asset_10,GBP,137.31,
2024-04-05,Asset_10,GBP,131.24,
2024-04-08,Asset_10,GBP,127.28,
2024-04-09,Asset_10,GBP,124.42,
2024-04-10,Asset_10,GBP,127.21,
2024-04-11,Asset_10,GBP,128.02,
2024-04-12,Asset_10,GBP,127.54,
2024-04-15,Asset_10,GBP,130.7,
2024-04-16,Asset_10,GBP,133.22,
2024-04-17,ASSET_10 ,GBP,133.35,
2024-04-18,Asset_10,GBP,132.05,
2024-04-19,Asset_10,GBP,135.53,
2024-04-22,Asset_10,GBP,132.32,
2024-04-23,Asset_10,GBP,131.74,
20240424,ASSET_10,GBP,132.24,
2024-04-25,asset_10 ,GBP ,133.24,
2024-04-26,Asset_10,GBP,134.96,
2024-04-29,ASSET_10 ,GBP,135.23,
2024-04-30,Asset_10,GBP,134.06,
2024-05-01,Asset_10,GBP,134.96,
2024-05-02,Asset_10,GBP,134.31,
2024-05-03,Asset_10,GBP,134.92,
2024-05-06,asset_10,GBP,136.52,
2024-05-07,Asset_10,GBP,141.09,
2024-05-08,Asset_10,GBP,144.33,
2024-05-09,Asset_10,GBP,142.58,
2024-05-10,Asset_10,GBP,147.77,
2024-05-13,Asset_10,GBP,152.1,
2024-05-14,Asset_10,GBP,149.0,
2024-05-15,Asset_10,GBP,142.51,
20240516,Asset_10,GBP,145.52,
2024-05-17,Asset_10,gbp ,150.51,
2024-05-20,Asset_10,GBP,150.12,
2024-05-21,Asset_10,GBP,150.3,
2024-05-22,Asset_10,gbp,147.54,
2024-05-23,Asset_10,gbp,151.05,
2024-05-24,Asset_10,GBP,152.24,
2024-05-27,Asset_10,GBP,147.8,
2024-05-28,Asset_10,GBP,146.64,
2024-05-29,Asset_10,GBP,145.0,
20240530,Asset_10,GBP,148.43,
2024-05-31,Asset_10,GBP,147.76,
2024-06-03,Asset_10,GBP,143.77,
2024-06-04,Asset_10,gbp,141.78,
2024-06-05,Asset_10,GBP,143.28,
2024-06-06,Asset_10,GBP,145.77,
2024-06-07,Asset_10,GBP,144.76,
